Bolide Luminosity and Fragmentation Simulation — v7
Dia: 1.3 m | Vel: 15.0 km/s | theta: 60.0 deg | Strength: 5.0e+05 → 1.0e+06 Pa

Initial area     = 5.3093e+00 m²
Initial mass     = 3.9112e+03 kg
Initial strength = 5.0000e+05 Pa

Initial altitude = 6.4681e+06 meters
Initial position = 0.0000e+00 meters
Initial velocity = 1.5000e+04 m/s
Initial time     = 0.0000e+00 s

Initial angle of entry = 60.000 deg
Initial angle of entry = 1.047 rad

Initial x-component velocity = 7.5000e+03 m/s
Initial z-component velocity = -1.2990e+04 m/s
Initial alpha angle          = 0.0000e+00 deg
Initial delta angle          = 3.0000e+01 deg
Initial gamma angle          = 3.0000e+01 deg
Initial flight path angle    = 6.0000e+01 deg
Initial downrange distance   = 0.0000e+00 meters
Initial Earth surface x-comp = 6.3781e+06 meters
Initial Earth surface z-comp = 6.3781e+06 meters

Setting total radiated energy to 0.0000e+00 J


time = 1.6590e+00  lum = 1.7335e+09  alt = 6.4466e+06  mass = 3.7020e+03  dia = 1.2764e+00  area = 5.1183e+00
KE = 4.1652e+11  v = 1.4999e+04  acc = 4.9191e+00  E_rad_ttl = 1.1889e+09  E_dep = 2.3790e+10  Fdrag = 2.5420e+04  theta_deg = 60.000
q_h = 2.9792e+08  q = 1.3242e+04  M = 4.3411e+01  T_stag = 6.5691e+04  p_stag = 1.3253e+04  T_surf = 8.7410e+03
T = 3.4675e+02  p = 1.1711e+01  rho = 1.1772e-04  a = 3.4551e+02  tau = 4.9969e-02  frag_stage = 0

time = 1.6620e+00  lum = 1.7404e+09  alt = 6.4465e+06  mass = 3.7011e+03  dia = 1.2763e+00  area = 5.1175e+00
KE = 4.1642e+11  v = 1.4999e+04  acc = 4.9474e+00  E_rad_ttl = 1.1941e+09  E_dep = 2.3894e+10  Fdrag = 2.5522e+04  theta_deg = 60.000
q_h = 2.9916e+08  q = 1.3297e+04  M = 4.3418e+01  T_stag = 6.5691e+04  p_stag = 1.3309e+04  T_surf = 8.7501e+03
T = 3.4663e+02  p = 1.1756e+01  rho = 1.1821e-04  a = 3.4546e+02  tau = 4.9969e-02  frag_stage = 0

time = 1.6650e+00  lum = 1.7473e+09  alt = 6.4465e+06  mass = 3.7002e+03  dia = 1.2762e+00  area = 5.1166e+00
KE = 4.1631e+11  v = 1.4999e+04  acc = 4.9758e+00  E_rad_ttl = 1.1994e+09  E_dep = 2.3999e+10  Fdrag = 2.5624e+04  theta_deg = 60.000
q_h = 3.0040e+08  q = 1.3352e+04  M = 4.3425e+01  T_stag = 6.5691e+04  p_stag = 1.3364e+04  T_surf = 8.7592e+03
T = 3.4652e+02  p = 1.1801e+01  rho = 1.1870e-04  a = 3.4540e+02  tau = 4.9969e-02  frag_stage = 0

time = 1.6680e+00  lum = 1.7543e+09  alt = 6.4465e+06  mass = 3.6993e+03  dia = 1.2761e+00  area = 5.1157e+00
KE = 4.1621e+11  v = 1.4999e+04  acc = 5.0043e+00  E_rad_ttl = 1.2046e+09  E_dep = 2.4104e+10  Fdrag = 2.5726e+04  theta_deg = 60.000
q_h = 3.0166e+08  q = 1.3408e+04  M = 4.3432e+01  T_stag = 6.5690e+04  p_stag = 1.3420e+04  T_surf = 8.7683e+03
T = 3.4640e+02  p = 1.1846e+01  rho = 1.1920e-04  a = 3.4534e+02  tau = 4.9969e-02  frag_stage = 0

time = 1.6710e+00  lum = 1.7613e+09  alt = 6.4464e+06  mass = 3.6983e+03  dia = 1.2760e+00  area = 5.1149e+00
KE = 4.1610e+11  v = 1.4999e+04  acc = 5.0330e+00  E_rad_ttl = 1.2099e+09  E_dep = 2.4210e+10  Fdrag = 2.5829e+04  theta_deg = 60.000
q_h = 3.0291e+08  q = 1.3464e+04  M = 4.3440e+01  T_stag = 6.5690e+04  p_stag = 1.3476e+04  T_surf = 8.7774e+03
T = 3.4629e+02  p = 1.1892e+01  rho = 1.1970e-04  a = 3.4528e+02  tau = 4.9969e-02  frag_stage = 0

time = 1.6740e+00  lum = 1.7684e+09  alt = 6.4464e+06  mass = 3.6974e+03  dia = 1.2759e+00  area = 5.1140e+00
KE = 4.1600e+11  v = 1.4999e+04  acc = 5.0619e+00  E_rad_ttl = 1.2152e+09  E_dep = 2.4316e+10  Fdrag = 2.5933e+04  theta_deg = 60.000
q_h = 3.0418e+08  q = 1.3520e+04  M = 4.3447e+01  T_stag = 6.5690e+04  p_stag = 1.3532e+04  T_surf = 8.7865e+03
T = 3.4617e+02  p = 1.1937e+01  rho = 1.2020e-04  a = 3.4522e+02  tau = 4.9969e-02  frag_stage = 0

time = 1.6770e+00  lum = 1.7755e+09  alt = 6.4464e+06  mass = 3.6965e+03  dia = 1.2758e+00  area = 5.1132e+00
KE = 4.1589e+11  v = 1.4999e+04  acc = 5.0908e+00  E_rad_ttl = 1.2205e+09  E_dep = 2.4423e+10  Fdrag = 2.6036e+04  theta_deg = 60.000
q_h = 3.0545e+08  q = 1.3576e+04  M = 4.3454e+01  T_stag = 6.5690e+04  p_stag = 1.3588e+04  T_surf = 8.7957e+03
T = 3.4605e+02  p = 1.1983e+01  rho = 1.2070e-04  a = 3.4517e+02  tau = 4.9969e-02  frag_stage = 0

time = 1.6800e+00  lum = 1.7826e+09  alt = 6.4463e+06  mass = 3.6955e+03  dia = 1.2757e+00  area = 5.1123e+00
KE = 4.1579e+11  v = 1.4999e+04  acc = 5.1200e+00  E_rad_ttl = 1.2259e+09  E_dep = 2.4530e+10  Fdrag = 2.6141e+04  theta_deg = 60.000
q_h = 3.0672e+08  q = 1.3633e+04  M = 4.3461e+01  T_stag = 6.5689e+04  p_stag = 1.3645e+04  T_surf = 8.8049e+03
T = 3.4594e+02  p = 1.2029e+01  rho = 1.2120e-04  a = 3.4511e+02  tau = 4.9969e-02  frag_stage = 0

time = 1.6830e+00  lum = 1.7897e+09  alt = 6.4463e+06  mass = 3.6946e+03  dia = 1.2755e+00  area = 5.1114e+00
KE = 4.1568e+11  v = 1.4999e+04  acc = 5.1492e+00  E_rad_ttl = 1.2313e+09  E_dep = 2.4637e+10  Fdrag = 2.6245e+04  theta_deg = 60.000
q_h = 3.0800e+08  q = 1.3690e+04  M = 4.3469e+01  T_stag = 6.5689e+04  p_stag = 1.3702e+04  T_surf = 8.8140e+03
T = 3.4582e+02  p = 1.2075e+01  rho = 1.2171e-04  a = 3.4505e+02  tau = 4.9969e-02  frag_stage = 0

time = 1.6860e+00  lum = 1.7968e+09  alt = 6.4462e+06  mass = 3.6936e+03  dia = 1.2754e+00  area = 5.1106e+00
KE = 4.1557e+11  v = 1.4999e+04  acc = 5.1786e+00  E_rad_ttl = 1.2366e+09  E_dep = 2.4745e+10  Fdrag = 2.6350e+04  theta_deg = 60.000
q_h = 3.0929e+08  q = 1.3747e+04  M = 4.3476e+01  T_stag = 6.5689e+04  p_stag = 1.3759e+04  T_surf = 8.8232e+03
T = 3.4570e+02  p = 1.2122e+01  rho = 1.2222e-04  a = 3.4499e+02  tau = 4.9969e-02  frag_stage = 0

time = 1.6890e+00  lum = 1.8040e+09  alt = 6.4462e+06  mass = 3.6927e+03  dia = 1.2753e+00  area = 5.1097e+00
KE = 4.1547e+11  v = 1.4999e+04  acc = 5.2082e+00  E_rad_ttl = 1.2421e+09  E_dep = 2.4853e+10  Fdrag = 2.6456e+04  theta_deg = 60.000
q_h = 3.1058e+08  q = 1.3805e+04  M = 4.3483e+01  T_stag = 6.5689e+04  p_stag = 1.3817e+04  T_surf = 8.8324e+03
T = 3.4559e+02  p = 1.2168e+01  rho = 1.2273e-04  a = 3.4493e+02  tau = 4.9968e-02  frag_stage = 0

time = 1.6920e+00  lum = 1.8113e+09  alt = 6.4462e+06  mass = 3.6917e+03  dia = 1.2752e+00  area = 5.1088e+00
KE = 4.1536e+11  v = 1.4999e+04  acc = 5.2379e+00  E_rad_ttl = 1.2475e+09  E_dep = 2.4962e+10  Fdrag = 2.6562e+04  theta_deg = 60.000
q_h = 3.1188e+08  q = 1.3862e+04  M = 4.3490e+01  T_stag = 6.5688e+04  p_stag = 1.3875e+04  T_surf = 8.8416e+03
T = 3.4547e+02  p = 1.2215e+01  rho = 1.2324e-04  a = 3.4487e+02  tau = 4.9968e-02  frag_stage = 0

time = 1.6950e+00  lum = 1.8185e+09  alt = 6.4461e+06  mass = 3.6908e+03  dia = 1.2751e+00  area = 5.1079e+00
KE = 4.1525e+11  v = 1.4999e+04  acc = 5.2678e+00  E_rad_ttl = 1.2529e+09  E_dep = 2.5071e+10  Fdrag = 2.6668e+04  theta_deg = 60.000
q_h = 3.1318e+08  q = 1.3920e+04  M = 4.3498e+01  T_stag = 6.5688e+04  p_stag = 1.3933e+04  T_surf = 8.8509e+03
T = 3.4535e+02  p = 1.2262e+01  rho = 1.2376e-04  a = 3.4482e+02  tau = 4.9968e-02  frag_stage = 0

time = 1.6980e+00  lum = 1.8258e+09  alt = 6.4461e+06  mass = 3.6898e+03  dia = 1.2750e+00  area = 5.1070e+00
KE = 4.1514e+11  v = 1.4999e+04  acc = 5.2978e+00  E_rad_ttl = 1.2584e+09  E_dep = 2.5181e+10  Fdrag = 2.6775e+04  theta_deg = 60.000
q_h = 3.1449e+08  q = 1.3979e+04  M = 4.3505e+01  T_stag = 6.5688e+04  p_stag = 1.3991e+04  T_surf = 8.8601e+03
T = 3.4524e+02  p = 1.2309e+01  rho = 1.2427e-04  a = 3.4476e+02  tau = 4.9968e-02  frag_stage = 0

time = 1.7010e+00  lum = 1.8331e+09  alt = 6.4460e+06  mass = 3.6888e+03  dia = 1.2749e+00  area = 5.1061e+00
KE = 4.1503e+11  v = 1.4999e+04  acc = 5.3279e+00  E_rad_ttl = 1.2639e+09  E_dep = 2.5291e+10  Fdrag = 2.6883e+04  theta_deg = 60.000
q_h = 3.1581e+08  q = 1.4037e+04  M = 4.3512e+01  T_stag = 6.5688e+04  p_stag = 1.4049e+04  T_surf = 8.8693e+03
T = 3.4512e+02  p = 1.2357e+01  rho = 1.2479e-04  a = 3.4470e+02  tau = 4.9968e-02  frag_stage = 0

time = 1.7040e+00  lum = 1.8404e+09  alt = 6.4460e+06  mass = 3.6879e+03  dia = 1.2748e+00  area = 5.1052e+00
KE = 4.1492e+11  v = 1.4999e+04  acc = 5.3582e+00  E_rad_ttl = 1.2694e+09  E_dep = 2.5402e+10  Fdrag = 2.6990e+04  theta_deg = 60.000
q_h = 3.1713e+08  q = 1.4096e+04  M = 4.3520e+01  T_stag = 6.5687e+04  p_stag = 1.4108e+04  T_surf = 8.8786e+03
T = 3.4501e+02  p = 1.2404e+01  rho = 1.2532e-04  a = 3.4464e+02  tau = 4.9968e-02  frag_stage = 0

time = 1.7070e+00  lum = 1.8478e+09  alt = 6.4460e+06  mass = 3.6869e+03  dia = 1.2747e+00  area = 5.1043e+00
KE = 4.1481e+11  v = 1.4999e+04  acc = 5.3887e+00  E_rad_ttl = 1.2750e+09  E_dep = 2.5512e+10  Fdrag = 2.7099e+04  theta_deg = 60.000
q_h = 3.1845e+08  q = 1.4155e+04  M = 4.3527e+01  T_stag = 6.5687e+04  p_stag = 1.4167e+04  T_surf = 8.8879e+03
T = 3.4489e+02  p = 1.2452e+01  rho = 1.2584e-04  a = 3.4458e+02  tau = 4.9968e-02  frag_stage = 0

time = 1.7100e+00  lum = 1.8552e+09  alt = 6.4459e+06  mass = 3.6859e+03  dia = 1.2745e+00  area = 5.1034e+00
KE = 4.1470e+11  v = 1.4999e+04  acc = 5.4193e+00  E_rad_ttl = 1.2806e+09  E_dep = 2.5624e+10  Fdrag = 2.7207e+04  theta_deg = 60.000
q_h = 3.1979e+08  q = 1.4214e+04  M = 4.3534e+01  T_stag = 6.5687e+04  p_stag = 1.4227e+04  T_surf = 8.8972e+03
T = 3.4477e+02  p = 1.2500e+01  rho = 1.2637e-04  a = 3.4453e+02  tau = 4.9968e-02  frag_stage = 0

time = 1.7130e+00  lum = 1.8627e+09  alt = 6.4459e+06  mass = 3.6849e+03  dia = 1.2744e+00  area = 5.1025e+00
KE = 4.1459e+11  v = 1.4999e+04  acc = 5.4501e+00  E_rad_ttl = 1.2861e+09  E_dep = 2.5736e+10  Fdrag = 2.7317e+04  theta_deg = 60.000
q_h = 3.2113e+08  q = 1.4274e+04  M = 4.3541e+01  T_stag = 6.5687e+04  p_stag = 1.4286e+04  T_surf = 8.9065e+03
T = 3.4466e+02  p = 1.2548e+01  rho = 1.2690e-04  a = 3.4447e+02  tau = 4.9968e-02  frag_stage = 0

time = 1.7160e+00  lum = 1.8701e+09  alt = 6.4458e+06  mass = 3.6839e+03  dia = 1.2743e+00  area = 5.1016e+00
KE = 4.1448e+11  v = 1.4999e+04  acc = 5.4810e+00  E_rad_ttl = 1.2917e+09  E_dep = 2.5848e+10  Fdrag = 2.7426e+04  theta_deg = 60.000
q_h = 3.2247e+08  q = 1.4333e+04  M = 4.3549e+01  T_stag = 6.5686e+04  p_stag = 1.4346e+04  T_surf = 8.9158e+03
T = 3.4454e+02  p = 1.2596e+01  rho = 1.2743e-04  a = 3.4441e+02  tau = 4.9968e-02  frag_stage = 0

time = 1.7190e+00  lum = 1.8776e+09  alt = 6.4458e+06  mass = 3.6830e+03  dia = 1.2742e+00  area = 5.1007e+00
KE = 4.1437e+11  v = 1.4999e+04  acc = 5.5121e+00  E_rad_ttl = 1.2974e+09  E_dep = 2.5961e+10  Fdrag = 2.7536e+04  theta_deg = 60.000
q_h = 3.2382e+08  q = 1.4393e+04  M = 4.3556e+01  T_stag = 6.5686e+04  p_stag = 1.4406e+04  T_surf = 8.9251e+03
T = 3.4442e+02  p = 1.2645e+01  rho = 1.2797e-04  a = 3.4435e+02  tau = 4.9968e-02  frag_stage = 0

time = 1.7220e+00  lum = 1.8851e+09  alt = 6.4458e+06  mass = 3.6820e+03  dia = 1.2741e+00  area = 5.0998e+00
KE = 4.1425e+11  v = 1.4999e+04  acc = 5.5433e+00  E_rad_ttl = 1.3030e+09  E_dep = 2.6074e+10  Fdrag = 2.7647e+04  theta_deg = 60.000
q_h = 3.2518e+08  q = 1.4454e+04  M = 4.3563e+01  T_stag = 6.5686e+04  p_stag = 1.4467e+04  T_surf = 8.9344e+03
T = 3.4431e+02  p = 1.2694e+01  rho = 1.2850e-04  a = 3.4429e+02  tau = 4.9968e-02  frag_stage = 0

time = 1.7250e+00  lum = 1.8927e+09  alt = 6.4457e+06  mass = 3.6810e+03  dia = 1.2740e+00  area = 5.0988e+00
KE = 4.1414e+11  v = 1.4999e+04  acc = 5.5747e+00  E_rad_ttl = 1.3087e+09  E_dep = 2.6188e+10  Fdrag = 2.7758e+04  theta_deg = 60.000
q_h = 3.2654e+08  q = 1.4514e+04  M = 4.3571e+01  T_stag = 6.5686e+04  p_stag = 1.4527e+04  T_surf = 8.9438e+03
T = 3.4419e+02  p = 1.2743e+01  rho = 1.2904e-04  a = 3.4424e+02  tau = 4.9967e-02  frag_stage = 0

time = 1.7280e+00  lum = 1.9003e+09  alt = 6.4457e+06  mass = 3.6800e+03  dia = 1.2739e+00  area = 5.0979e+00
KE = 4.1403e+11  v = 1.4999e+04  acc = 5.6062e+00  E_rad_ttl = 1.3144e+09  E_dep = 2.6302e+10  Fdrag = 2.7869e+04  theta_deg = 60.000
q_h = 3.2791e+08  q = 1.4575e+04  M = 4.3578e+01  T_stag = 6.5685e+04  p_stag = 1.4588e+04  T_surf = 8.9532e+03
T = 3.4407e+02  p = 1.2792e+01  rho = 1.2958e-04  a = 3.4418e+02  tau = 4.9967e-02  frag_stage = 0

time = 1.7310e+00  lum = 1.9079e+09  alt = 6.4457e+06  mass = 3.6789e+03  dia = 1.2737e+00  area = 5.0970e+00
KE = 4.1391e+11  v = 1.4999e+04  acc = 5.6379e+00  E_rad_ttl = 1.3201e+09  E_dep = 2.6416e+10  Fdrag = 2.7981e+04  theta_deg = 60.000
q_h = 3.2929e+08  q = 1.4637e+04  M = 4.3585e+01  T_stag = 6.5685e+04  p_stag = 1.4649e+04  T_surf = 8.9625e+03
T = 3.4396e+02  p = 1.2841e+01  rho = 1.3013e-04  a = 3.4412e+02  tau = 4.9967e-02  frag_stage = 0

time = 1.7340e+00  lum = 1.9156e+09  alt = 6.4456e+06  mass = 3.6779e+03  dia = 1.2736e+00  area = 5.0961e+00
KE = 4.1380e+11  v = 1.4999e+04  acc = 5.6698e+00  E_rad_ttl = 1.3259e+09  E_dep = 2.6531e+10  Fdrag = 2.8093e+04  theta_deg = 60.000
q_h = 3.3067e+08  q = 1.4698e+04  M = 4.3593e+01  T_stag = 6.5685e+04  p_stag = 1.4711e+04  T_surf = 8.9719e+03
T = 3.4384e+02  p = 1.2891e+01  rho = 1.3067e-04  a = 3.4406e+02  tau = 4.9967e-02  frag_stage = 0

time = 1.7370e+00  lum = 1.9232e+09  alt = 6.4456e+06  mass = 3.6769e+03  dia = 1.2735e+00  area = 5.0951e+00
KE = 4.1369e+11  v = 1.4998e+04  acc = 5.7018e+00  E_rad_ttl = 1.3317e+09  E_dep = 2.6647e+10  Fdrag = 2.8206e+04  theta_deg = 60.000
q_h = 3.3206e+08  q = 1.4760e+04  M = 4.3600e+01  T_stag = 6.5685e+04  p_stag = 1.4773e+04  T_surf = 8.9813e+03
T = 3.4373e+02  p = 1.2941e+01  rho = 1.3122e-04  a = 3.4400e+02  tau = 4.9967e-02  frag_stage = 0

time = 1.7400e+00  lum = 1.9310e+09  alt = 6.4455e+06  mass = 3.6759e+03  dia = 1.2734e+00  area = 5.0942e+00
KE = 4.1357e+11  v = 1.4998e+04  acc = 5.7339e+00  E_rad_ttl = 1.3374e+09  E_dep = 2.6763e+10  Fdrag = 2.8320e+04  theta_deg = 60.000
q_h = 3.3346e+08  q = 1.4822e+04  M = 4.3607e+01  T_stag = 6.5684e+04  p_stag = 1.4835e+04  T_surf = 8.9908e+03
T = 3.4361e+02  p = 1.2991e+01  rho = 1.3178e-04  a = 3.4394e+02  tau = 4.9967e-02  frag_stage = 0

time = 1.7430e+00  lum = 1.9387e+09  alt = 6.4455e+06  mass = 3.6749e+03  dia = 1.2733e+00  area = 5.0932e+00
KE = 4.1345e+11  v = 1.4998e+04  acc = 5.7663e+00  E_rad_ttl = 1.3433e+09  E_dep = 2.6879e+10  Fdrag = 2.8433e+04  theta_deg = 60.000
q_h = 3.3486e+08  q = 1.4884e+04  M = 4.3615e+01  T_stag = 6.5684e+04  p_stag = 1.4897e+04  T_surf = 9.0002e+03
T = 3.4349e+02  p = 1.3041e+01  rho = 1.3233e-04  a = 3.4389e+02  tau = 4.9967e-02  frag_stage = 0

time = 1.7460e+00  lum = 1.9465e+09  alt = 6.4455e+06  mass = 3.6738e+03  dia = 1.2732e+00  area = 5.0923e+00
KE = 4.1334e+11  v = 1.4998e+04  acc = 5.7988e+00  E_rad_ttl = 1.3491e+09  E_dep = 2.6996e+10  Fdrag = 2.8548e+04  theta_deg = 60.000
q_h = 3.3627e+08  q = 1.4947e+04  M = 4.3622e+01  T_stag = 6.5684e+04  p_stag = 1.4960e+04  T_surf = 9.0096e+03
T = 3.4338e+02  p = 1.3091e+01  rho = 1.3289e-04  a = 3.4383e+02  tau = 4.9967e-02  frag_stage = 0

time = 1.7490e+00  lum = 1.9543e+09  alt = 6.4454e+06  mass = 3.6728e+03  dia = 1.2730e+00  area = 5.0913e+00
KE = 4.1322e+11  v = 1.4998e+04  acc = 5.8314e+00  E_rad_ttl = 1.3550e+09  E_dep = 2.7113e+10  Fdrag = 2.8662e+04  theta_deg = 60.000
q_h = 3.3768e+08  q = 1.5010e+04  M = 4.3629e+01  T_stag = 6.5683e+04  p_stag = 1.5023e+04  T_surf = 9.0191e+03
T = 3.4326e+02  p = 1.3142e+01  rho = 1.3345e-04  a = 3.4377e+02  tau = 4.9967e-02  frag_stage = 0

time = 1.7520e+00  lum = 1.9621e+09  alt = 6.4454e+06  mass = 3.6718e+03  dia = 1.2729e+00  area = 5.0904e+00
KE = 4.1311e+11  v = 1.4998e+04  acc = 5.8642e+00  E_rad_ttl = 1.3609e+09  E_dep = 2.7231e+10  Fdrag = 2.8777e+04  theta_deg = 60.000
q_h = 3.3910e+08  q = 1.5073e+04  M = 4.3637e+01  T_stag = 6.5683e+04  p_stag = 1.5086e+04  T_surf = 9.0286e+03
T = 3.4314e+02  p = 1.3193e+01  rho = 1.3401e-04  a = 3.4371e+02  tau = 4.9967e-02  frag_stage = 0

time = 1.7550e+00  lum = 1.9700e+09  alt = 6.4453e+06  mass = 3.6707e+03  dia = 1.2728e+00  area = 5.0894e+00
KE = 4.1299e+11  v = 1.4998e+04  acc = 5.8972e+00  E_rad_ttl = 1.3668e+09  E_dep = 2.7349e+10  Fdrag = 2.8893e+04  theta_deg = 60.000
q_h = 3.4053e+08  q = 1.5136e+04  M = 4.3644e+01  T_stag = 6.5683e+04  p_stag = 1.5149e+04  T_surf = 9.0380e+03
T = 3.4303e+02  p = 1.3244e+01  rho = 1.3457e-04  a = 3.4365e+02  tau = 4.9967e-02  frag_stage = 0

time = 1.7580e+00  lum = 1.9779e+09  alt = 6.4453e+06  mass = 3.6697e+03  dia = 1.2727e+00  area = 5.0884e+00
KE = 4.1287e+11  v = 1.4998e+04  acc = 5.9304e+00  E_rad_ttl = 1.3727e+09  E_dep = 2.7468e+10  Fdrag = 2.9009e+04  theta_deg = 60.000
q_h = 3.4196e+08  q = 1.5200e+04  M = 4.3651e+01  T_stag = 6.5683e+04  p_stag = 1.5213e+04  T_surf = 9.0475e+03
T = 3.4291e+02  p = 1.3295e+01  rho = 1.3514e-04  a = 3.4359e+02  tau = 4.9967e-02  frag_stage = 0

time = 1.7610e+00  lum = 1.9859e+09  alt = 6.4453e+06  mass = 3.6686e+03  dia = 1.2726e+00  area = 5.0875e+00
KE = 4.1275e+11  v = 1.4998e+04  acc = 5.9637e+00  E_rad_ttl = 1.3787e+09  E_dep = 2.7587e+10  Fdrag = 2.9126e+04  theta_deg = 60.000
q_h = 3.4340e+08  q = 1.5264e+04  M = 4.3659e+01  T_stag = 6.5682e+04  p_stag = 1.5277e+04  T_surf = 9.0570e+03
T = 3.4279e+02  p = 1.3347e+01  rho = 1.3571e-04  a = 3.4354e+02  tau = 4.9966e-02  frag_stage = 0

time = 1.7640e+00  lum = 1.9939e+09  alt = 6.4452e+06  mass = 3.6676e+03  dia = 1.2724e+00  area = 5.0865e+00
KE = 4.1263e+11  v = 1.4998e+04  acc = 5.9972e+00  E_rad_ttl = 1.3846e+09  E_dep = 2.7707e+10  Fdrag = 2.9243e+04  theta_deg = 60.000
q_h = 3.4485e+08  q = 1.5328e+04  M = 4.3666e+01  T_stag = 6.5682e+04  p_stag = 1.5342e+04  T_surf = 9.0666e+03
T = 3.4268e+02  p = 1.3398e+01  rho = 1.3628e-04  a = 3.4348e+02  tau = 4.9966e-02  frag_stage = 0

time = 1.7670e+00  lum = 2.0019e+09  alt = 6.4452e+06  mass = 3.6665e+03  dia = 1.2723e+00  area = 5.0855e+00
KE = 4.1251e+11  v = 1.4998e+04  acc = 6.0308e+00  E_rad_ttl = 1.3906e+09  E_dep = 2.7827e+10  Fdrag = 2.9361e+04  theta_deg = 60.000
q_h = 3.4630e+08  q = 1.5393e+04  M = 4.3674e+01  T_stag = 6.5682e+04  p_stag = 1.5406e+04  T_surf = 9.0761e+03
T = 3.4256e+02  p = 1.3450e+01  rho = 1.3685e-04  a = 3.4342e+02  tau = 4.9966e-02  frag_stage = 0

time = 1.7700e+00  lum = 2.0099e+09  alt = 6.4451e+06  mass = 3.6655e+03  dia = 1.2722e+00  area = 5.0845e+00
KE = 4.1239e+11  v = 1.4998e+04  acc = 6.0646e+00  E_rad_ttl = 1.3967e+09  E_dep = 2.7948e+10  Fdrag = 2.9479e+04  theta_deg = 60.000
q_h = 3.4776e+08  q = 1.5458e+04  M = 4.3681e+01  T_stag = 6.5682e+04  p_stag = 1.5471e+04  T_surf = 9.0856e+03
T = 3.4244e+02  p = 1.3502e+01  rho = 1.3743e-04  a = 3.4336e+02  tau = 4.9966e-02  frag_stage = 0

time = 1.7730e+00  lum = 2.0180e+09  alt = 6.4451e+06  mass = 3.6644e+03  dia = 1.2721e+00  area = 5.0836e+00
KE = 4.1227e+11  v = 1.4998e+04  acc = 6.0986e+00  E_rad_ttl = 1.4027e+09  E_dep = 2.8069e+10  Fdrag = 2.9597e+04  theta_deg = 60.000
q_h = 3.4922e+08  q = 1.5523e+04  M = 4.3688e+01  T_stag = 6.5681e+04  p_stag = 1.5536e+04  T_surf = 9.0952e+03
T = 3.4233e+02  p = 1.3555e+01  rho = 1.3801e-04  a = 3.4330e+02  tau = 4.9966e-02  frag_stage = 0

time = 1.7760e+00  lum = 2.0261e+09  alt = 6.4451e+06  mass = 3.6633e+03  dia = 1.2719e+00  area = 5.0826e+00
KE = 4.1215e+11  v = 1.4998e+04  acc = 6.1327e+00  E_rad_ttl = 1.4088e+09  E_dep = 2.8191e+10  Fdrag = 2.9717e+04  theta_deg = 60.000
q_h = 3.5070e+08  q = 1.5588e+04  M = 4.3696e+01  T_stag = 6.5681e+04  p_stag = 1.5602e+04  T_surf = 9.1048e+03
T = 3.4221e+02  p = 1.3607e+01  rho = 1.3859e-04  a = 3.4324e+02  tau = 4.9966e-02  frag_stage = 0

time = 1.7790e+00  lum = 2.0342e+09  alt = 6.4450e+06  mass = 3.6623e+03  dia = 1.2718e+00  area = 5.0816e+00
KE = 4.1203e+11  v = 1.4998e+04  acc = 6.1671e+00  E_rad_ttl = 1.4149e+09  E_dep = 2.8313e+10  Fdrag = 2.9836e+04  theta_deg = 60.000
q_h = 3.5218e+08  q = 1.5654e+04  M = 4.3703e+01  T_stag = 6.5681e+04  p_stag = 1.5668e+04  T_surf = 9.1144e+03
T = 3.4210e+02  p = 1.3660e+01  rho = 1.3918e-04  a = 3.4319e+02  tau = 4.9966e-02  frag_stage = 0

time = 1.7820e+00  lum = 2.0424e+09  alt = 6.4450e+06  mass = 3.6612e+03  dia = 1.2717e+00  area = 5.0806e+00
KE = 4.1191e+11  v = 1.4998e+04  acc = 6.2015e+00  E_rad_ttl = 1.4210e+09  E_dep = 2.8435e+10  Fdrag = 2.9956e+04  theta_deg = 60.000
q_h = 3.5366e+08  q = 1.5720e+04  M = 4.3710e+01  T_stag = 6.5681e+04  p_stag = 1.5734e+04  T_surf = 9.1240e+03
T = 3.4198e+02  p = 1.3713e+01  rho = 1.3977e-04  a = 3.4313e+02  tau = 4.9966e-02  frag_stage = 0

time = 1.7850e+00  lum = 2.0506e+09  alt = 6.4450e+06  mass = 3.6601e+03  dia = 1.2716e+00  area = 5.0796e+00
KE = 4.1179e+11  v = 1.4998e+04  acc = 6.2362e+00  E_rad_ttl = 1.4272e+09  E_dep = 2.8559e+10  Fdrag = 3.0077e+04  theta_deg = 60.000
q_h = 3.5516e+08  q = 1.5787e+04  M = 4.3718e+01  T_stag = 6.5680e+04  p_stag = 1.5800e+04  T_surf = 9.1336e+03
T = 3.4186e+02  p = 1.3766e+01  rho = 1.4036e-04  a = 3.4307e+02  tau = 4.9966e-02  frag_stage = 0

time = 1.7880e+00  lum = 2.0589e+09  alt = 6.4449e+06  mass = 3.6590e+03  dia = 1.2714e+00  area = 5.0786e+00
KE = 4.1166e+11  v = 1.4998e+04  acc = 6.2710e+00  E_rad_ttl = 1.4334e+09  E_dep = 2.8682e+10  Fdrag = 3.0198e+04  theta_deg = 60.000
q_h = 3.5666e+08  q = 1.5853e+04  M = 4.3725e+01  T_stag = 6.5680e+04  p_stag = 1.5867e+04  T_surf = 9.1432e+03
T = 3.4175e+02  p = 1.3820e+01  rho = 1.4095e-04  a = 3.4301e+02  tau = 4.9966e-02  frag_stage = 0

