Dia: 1.0 m | Vel: 20.0 km/s | theta: 45.0 deg | Strength: 1.0e+05 Pa
Power (W)    Altitude (m)
6.1151e+09   6.3319e+04
6.1395e+09   6.3277e+04
6.1640e+09   6.3235e+04
6.1885e+09   6.3193e+04
6.2132e+09   6.3151e+04
6.2379e+09   6.3109e+04
6.2628e+09   6.3066e+04
6.2877e+09   6.3024e+04
6.3127e+09   6.2982e+04
6.3378e+09   6.2940e+04
6.3629e+09   6.2898e+04
6.3882e+09   6.2856e+04
6.4135e+09   6.2813e+04
6.4390e+09   6.2771e+04
6.4645e+09   6.2729e+04
6.4901e+09   6.2687e+04
6.5158e+09   6.2645e+04
6.5415e+09   6.2603e+04
6.5674e+09   6.2560e+04
6.5933e+09   6.2518e+04
6.6194e+09   6.2476e+04
6.6455e+09   6.2434e+04
6.6717e+09   6.2392e+04
6.6980e+09   6.2350e+04
6.7244e+09   6.2307e+04
6.7509e+09   6.2265e+04
6.7774e+09   6.2223e+04
6.8041e+09   6.2181e+04
6.8308e+09   6.2139e+04
6.8576e+09   6.2097e+04
6.8845e+09   6.2055e+04
6.9115e+09   6.2012e+04
6.9386e+09   6.1970e+04
6.9658e+09   6.1928e+04
6.9930e+09   6.1886e+04
7.0204e+09   6.1844e+04
7.0478e+09   6.1802e+04
7.0753e+09   6.1759e+04
7.1029e+09   6.1717e+04
7.1306e+09   6.1675e+04
7.1584e+09   6.1633e+04
7.1863e+09   6.1591e+04
7.2142e+09   6.1549e+04
7.2423e+09   6.1506e+04
7.2704e+09   6.1464e+04
7.2986e+09   6.1422e+04
7.3269e+09   6.1380e+04
7.3553e+09   6.1338e+04
7.3838e+09   6.1296e+04
7.4124e+09   6.1254e+04
7.4410e+09   6.1211e+04
7.4698e+09   6.1169e+04
7.4986e+09   6.1127e+04
7.5275e+09   6.1085e+04
7.5565e+09   6.1043e+04
7.5856e+09   6.1001e+04
7.6148e+09   6.0958e+04
7.6441e+09   6.0916e+04
7.6734e+09   6.0874e+04
7.7028e+09   6.0832e+04
7.7324e+09   6.0790e+04
7.7620e+09   6.0748e+04
7.7917e+09   6.0706e+04
7.8214e+09   6.0663e+04
7.8513e+09   6.0621e+04
7.8813e+09   6.0579e+04
7.9113e+09   6.0537e+04
7.9414e+09   6.0495e+04
7.9716e+09   6.0453e+04
8.0019e+09   6.0411e+04
8.0323e+09   6.0368e+04
8.0628e+09   6.0326e+04
8.0933e+09   6.0284e+04
8.1240e+09   6.0242e+04
8.1547e+09   6.0200e+04
8.1855e+09   6.0158e+04
8.2164e+09   6.0116e+04
8.2473e+09   6.0073e+04
8.2784e+09   6.0031e+04
8.3095e+09   5.9989e+04
8.3407e+09   5.9947e+04
8.3720e+09   5.9905e+04
8.4034e+09   5.9863e+04
8.4349e+09   5.9821e+04
8.4664e+09   5.9779e+04
8.4981e+09   5.9736e+04
8.5298e+09   5.9694e+04
8.5616e+09   5.9652e+04
8.5934e+09   5.9610e+04
8.6254e+09   5.9568e+04
8.6574e+09   5.9526e+04
8.6895e+09   5.9484e+04
8.7217e+09   5.9441e+04
8.7540e+09   5.9399e+04
8.7863e+09   5.9357e+04
8.8188e+09   5.9315e+04
8.8513e+09   5.9273e+04
8.8839e+09   5.9231e+04
8.9165e+09   5.9189e+04
8.9492e+09   5.9147e+04
8.9821e+09   5.9104e+04
9.0150e+09   5.9062e+04
9.0479e+09   5.9020e+04
9.0810e+09   5.8978e+04
9.1141e+09   5.8936e+04
9.1473e+09   5.8894e+04
9.1805e+09   5.8852e+04
9.2139e+09   5.8810e+04
9.2473e+09   5.8767e+04
9.2807e+09   5.8725e+04
9.3143e+09   5.8683e+04
9.3479e+09   5.8641e+04
9.3816e+09   5.8599e+04
9.4154e+09   5.8557e+04
9.4492e+09   5.8515e+04
9.4831e+09   5.8473e+04
9.5171e+09   5.8430e+04
9.5511e+09   5.8388e+04
9.5852e+09   5.8346e+04
9.6194e+09   5.8304e+04
9.6536e+09   5.8262e+04
9.6879e+09   5.8220e+04
9.7223e+09   5.8178e+04
9.7567e+09   5.8136e+04
9.7912e+09   5.8093e+04
9.8258e+09   5.8051e+04
9.8604e+09   5.8009e+04
9.8951e+09   5.7967e+04
9.9298e+09   5.7925e+04
9.9646e+09   5.7883e+04
9.9995e+09   5.7841e+04
1.0034e+10   5.7799e+04
1.0069e+10   5.7757e+04
1.0104e+10   5.7714e+04
1.0139e+10   5.7672e+04
1.0175e+10   5.7630e+04
1.0210e+10   5.7588e+04
1.0245e+10   5.7546e+04
1.0280e+10   5.7504e+04
1.0316e+10   5.7462e+04
1.0351e+10   5.7420e+04
1.0387e+10   5.7378e+04
1.0422e+10   5.7335e+04
1.0458e+10   5.7293e+04
1.0493e+10   5.7251e+04
1.0529e+10   5.7209e+04
1.0565e+10   5.7167e+04
1.0600e+10   5.7125e+04
1.0636e+10   5.7083e+04
1.0672e+10   5.7041e+04
1.0708e+10   5.6999e+04
1.0744e+10   5.6957e+04
1.0780e+10   5.6914e+04
1.0816e+10   5.6872e+04
1.0852e+10   5.6830e+04
1.0888e+10   5.6788e+04
1.0924e+10   5.6746e+04
1.0960e+10   5.6704e+04
1.0996e+10   5.6662e+04
1.1032e+10   5.6620e+04
1.1068e+10   5.6578e+04
1.1105e+10   5.6536e+04
1.1141e+10   5.6494e+04
1.1177e+10   5.6451e+04
1.1213e+10   5.6409e+04
1.1250e+10   5.6367e+04
1.1286e+10   5.6325e+04
1.1322e+10   5.6283e+04
1.1359e+10   5.6241e+04
1.1395e+10   5.6199e+04
1.1432e+10   5.6157e+04
1.1468e+10   5.6115e+04
1.1504e+10   5.6073e+04
1.1541e+10   5.6031e+04
1.1577e+10   5.5988e+04
1.1614e+10   5.5946e+04
1.1650e+10   5.5904e+04
1.1687e+10   5.5862e+04
1.1723e+10   5.5820e+04
1.1760e+10   5.5778e+04
1.1796e+10   5.5736e+04
1.1833e+10   5.5694e+04
2.4509e+10   5.5652e+04
2.4610e+10   5.5610e+04
2.4663e+10   5.5568e+04
2.4716e+10   5.5526e+04
2.4768e+10   5.5483e+04
2.4820e+10   5.5441e+04
2.4872e+10   5.5399e+04
2.4924e+10   5.5357e+04
2.4975e+10   5.5315e+04
2.5026e+10   5.5273e+04
2.5076e+10   5.5231e+04
2.5126e+10   5.5189e+04
2.5176e+10   5.5147e+04
2.5225e+10   5.5105e+04
2.5274e+10   5.5063e+04
2.5323e+10   5.5021e+04
2.5371e+10   5.4979e+04
2.5419e+10   5.4936e+04
2.5467e+10   5.4894e+04
2.5514e+10   5.4852e+04
2.5560e+10   5.4810e+04
2.5607e+10   5.4768e+04
2.5652e+10   5.4726e+04
2.5698e+10   5.4684e+04
2.5743e+10   5.4642e+04
2.5787e+10   5.4600e+04
2.5831e+10   5.4558e+04
2.5875e+10   5.4516e+04
2.5918e+10   5.4474e+04
2.5960e+10   5.4432e+04
2.6002e+10   5.4390e+04
2.6044e+10   5.4348e+04
2.6085e+10   5.4306e+04
2.6126e+10   5.4264e+04
1.8149e+10   5.4221e+04
1.8176e+10   5.4179e+04
1.8203e+10   5.4137e+04
1.8230e+10   5.4095e+04
1.8256e+10   5.4053e+04
1.8282e+10   5.4011e+04
1.8307e+10   5.3969e+04
1.8332e+10   5.3927e+04
1.8357e+10   5.3885e+04
1.8381e+10   5.3843e+04
1.8405e+10   5.3801e+04
1.8428e+10   5.3759e+04
1.8451e+10   5.3717e+04
1.8474e+10   5.3675e+04
1.8496e+10   5.3633e+04
1.8517e+10   5.3591e+04
1.8539e+10   5.3549e+04
1.8559e+10   5.3507e+04
1.8579e+10   5.3465e+04
1.8599e+10   5.3423e+04
1.8618e+10   5.3381e+04
1.8637e+10   5.3339e+04
1.8655e+10   5.3297e+04
1.8673e+10   5.3255e+04
1.8690e+10   5.3213e+04
1.8707e+10   5.3170e+04
1.8723e+10   5.3128e+04
1.8738e+10   5.3086e+04
1.8753e+10   5.3044e+04
1.8768e+10   5.3002e+04
1.8782e+10   5.2960e+04
1.8795e+10   5.2918e+04
1.8808e+10   5.2876e+04
1.8820e+10   5.2834e+04
1.8832e+10   5.2792e+04
1.8843e+10   5.2750e+04
1.8853e+10   5.2708e+04
1.8863e+10   5.2666e+04
1.8872e+10   5.2624e+04
1.8881e+10   5.2582e+04
1.8889e+10   5.2540e+04
1.8896e+10   5.2498e+04
1.8902e+10   5.2456e+04
1.8908e+10   5.2414e+04
1.8914e+10   5.2372e+04
1.8918e+10   5.2330e+04
1.8922e+10   5.2288e+04
1.8926e+10   5.2246e+04
1.8928e+10   5.2204e+04
1.8930e+10   5.2162e+04
1.8931e+10   5.2120e+04
1.8932e+10   5.2078e+04
1.8931e+10   5.2036e+04
1.8930e+10   5.1994e+04
1.8929e+10   5.1952e+04
1.8926e+10   5.1910e+04
1.8923e+10   5.1868e+04
1.8919e+10   5.1826e+04
1.8914e+10   5.1784e+04
1.8908e+10   5.1742e+04
1.8902e+10   5.1700e+04
1.8895e+10   5.1658e+04
1.8887e+10   5.1616e+04
1.8878e+10   5.1574e+04
1.8868e+10   5.1532e+04
1.8858e+10   5.1490e+04
1.8847e+10   5.1448e+04
1.8834e+10   5.1406e+04
1.8821e+10   5.1364e+04
1.8807e+10   5.1322e+04
1.8793e+10   5.1281e+04
1.8777e+10   5.1239e+04
1.8760e+10   5.1197e+04
1.8743e+10   5.1155e+04
1.8725e+10   5.1113e+04
1.8705e+10   5.1071e+04
1.8685e+10   5.1029e+04
1.8664e+10   5.0987e+04
1.8642e+10   5.0945e+04
1.8619e+10   5.0903e+04
1.8595e+10   5.0861e+04
1.8570e+10   5.0819e+04
1.8544e+10   5.0777e+04
1.8517e+10   5.0735e+04
1.8489e+10   5.0693e+04
1.8460e+10   5.0651e+04
1.8430e+10   5.0609e+04
1.8399e+10   5.0567e+04
1.8366e+10   5.0525e+04
1.8333e+10   5.0483e+04
1.8299e+10   5.0441e+04
1.8264e+10   5.0399e+04
1.8228e+10   5.0358e+04
1.8190e+10   5.0316e+04
1.8152e+10   5.0274e+04
1.8112e+10   5.0232e+04
1.8072e+10   5.0190e+04
1.8030e+10   5.0148e+04
1.7987e+10   5.0106e+04
1.7943e+10   5.0064e+04
1.7898e+10   5.0022e+04
1.7852e+10   4.9980e+04
1.7805e+10   4.9938e+04
1.7756e+10   4.9896e+04
1.7706e+10   4.9854e+04
1.7655e+10   4.9812e+04
1.7603e+10   4.9771e+04
1.7550e+10   4.9729e+04
1.7496e+10   4.9687e+04
1.7440e+10   4.9645e+04
1.7383e+10   4.9603e+04
1.7325e+10   4.9561e+04
1.7266e+10   4.9519e+04
1.7206e+10   4.9477e+04
1.7144e+10   4.9435e+04
1.7081e+10   4.9393e+04
1.7017e+10   4.9352e+04
1.6951e+10   4.9310e+04
1.6884e+10   4.9268e+04
1.6816e+10   4.9226e+04
1.6747e+10   4.9184e+04
1.6677e+10   4.9142e+04
1.6605e+10   4.9100e+04
1.6532e+10   4.9058e+04
1.6457e+10   4.9016e+04
1.6382e+10   4.8975e+04
1.6305e+10   4.8933e+04
1.6226e+10   4.8891e+04
1.6147e+10   4.8849e+04
1.6066e+10   4.8807e+04
1.5983e+10   4.8765e+04
1.5900e+10   4.8723e+04
1.5815e+10   4.8681e+04
1.5729e+10   4.8640e+04
1.5641e+10   4.8598e+04
1.5552e+10   4.8556e+04
1.5462e+10   4.8514e+04
1.5370e+10   4.8472e+04
1.5277e+10   4.8430e+04
1.5183e+10   4.8389e+04
1.5087e+10   4.8347e+04
1.4990e+10   4.8305e+04
1.4892e+10   4.8263e+04
1.4792e+10   4.8221e+04
1.4691e+10   4.8179e+04
1.4589e+10   4.8138e+04
1.4485e+10   4.8096e+04
1.4380e+10   4.8054e+04
1.4273e+10   4.8012e+04
1.4165e+10   4.7970e+04
1.4056e+10   4.7928e+04
1.3946e+10   4.7887e+04
1.3834e+10   4.7845e+04
1.3721e+10   4.7803e+04
1.3606e+10   4.7761e+04
1.3491e+10   4.7719e+04
1.3373e+10   4.7678e+04
1.3255e+10   4.7636e+04
1.3135e+10   4.7594e+04
1.3014e+10   4.7552e+04
1.2892e+10   4.7510e+04
1.2768e+10   4.7469e+04
1.2643e+10   4.7427e+04
1.2517e+10   4.7385e+04
1.2389e+10   4.7343e+04
1.2261e+10   4.7302e+04
1.2131e+10   4.7260e+04
1.1999e+10   4.7218e+04
1.1867e+10   4.7176e+04
1.1733e+10   4.7134e+04
1.1599e+10   4.7093e+04
1.1462e+10   4.7051e+04
1.1325e+10   4.7009e+04
1.1187e+10   4.6967e+04
1.1047e+10   4.6926e+04
1.0907e+10   4.6884e+04
1.0765e+10   4.6842e+04
1.0622e+10   4.6801e+04
1.0479e+10   4.6759e+04
1.0334e+10   4.6717e+04
1.0188e+10   4.6675e+04
1.0041e+10   4.6634e+04
9.8930e+09   4.6592e+04
9.7442e+09   4.6550e+04
9.5945e+09   4.6509e+04
9.4438e+09   4.6467e+04
9.2923e+09   4.6425e+04
9.1400e+09   4.6383e+04
8.9868e+09   4.6342e+04
8.8329e+09   4.6300e+04
8.6782e+09   4.6258e+04
8.5228e+09   4.6217e+04
8.3667e+09   4.6175e+04
8.2100e+09   4.6133e+04
8.0526e+09   4.6092e+04
7.8948e+09   4.6050e+04
7.7363e+09   4.6008e+04
7.5774e+09   4.5967e+04
7.4181e+09   4.5925e+04
7.2584e+09   4.5884e+04
7.0983e+09   4.5842e+04
6.9379e+09   4.5800e+04
6.7773e+09   4.5759e+04
6.6165e+09   4.5717e+04
6.4556e+09   4.5675e+04
6.2945e+09   4.5634e+04
6.1335e+09   4.5592e+04
5.9724e+09   4.5551e+04
5.8115e+09   4.5509e+04
5.6508e+09   4.5468e+04
5.4902e+09   4.5426e+04
5.3300e+09   4.5384e+04
5.1701e+09   4.5343e+04
5.0107e+09   4.5301e+04
4.8519e+09   4.5260e+04
4.6936e+09   4.5218e+04
4.5360e+09   4.5177e+04
4.3792e+09   4.5135e+04
4.2233e+09   4.5094e+04
4.0683e+09   4.5052e+04
3.9144e+09   4.5011e+04
3.7617e+09   4.4969e+04
3.6102e+09   4.4928e+04
3.4601e+09   4.4886e+04
3.3114e+09   4.4845e+04
3.1644e+09   4.4803e+04
3.0191e+09   4.4762e+04
2.8756e+09   4.4720e+04
2.7341e+09   4.4679e+04
2.5947e+09   4.4638e+04
2.4575e+09   4.4596e+04
2.3227e+09   4.4555e+04
2.1905e+09   4.4513e+04
2.0609e+09   4.4472e+04
1.9341e+09   4.4431e+04
1.8103e+09   4.4389e+04
1.6897e+09   4.4348e+04
1.5723e+09   4.4307e+04
1.4584e+09   4.4265e+04
1.3482e+09   4.4224e+04
1.2416e+09   4.4183e+04
1.1390e+09   4.4141e+04
1.0405e+09   4.4100e+04
9.4620e+08   4.4059e+04
8.5623e+08   4.4018e+04
7.7071e+08   4.3976e+04
6.8975e+08   4.3935e+04
6.1344e+08   4.3894e+04
5.4182e+08   4.3853e+04
4.7495e+08   4.3812e+04
4.1283e+08   4.3771e+04
3.5545e+08   4.3730e+04
3.0275e+08   4.3689e+04
2.5468e+08   4.3648e+04
2.1111e+08   4.3607e+04
1.7194e+08   4.3566e+04
1.3701e+08   4.3525e+04
1.0618e+08   4.3484e+04
7.9277e+07   4.3443e+04
5.6157e+07   4.3402e+04
3.6681e+07   4.3362e+04
2.0734e+07   4.3321e+04
8.1794e+06   4.3280e+04
