time_seconds,energy
1773752202.024,9.267406449447319e-14
1773752202.026,9.157419560059527e-14
1773752202.027,9.307401312337593e-14
1773752202.029,9.127423074078642e-14
1773752202.032,9.047432670671735e-14
1773752202.034,9.067430102116872e-14
1773752202.035,9.07742915665262e-14
1773752202.037,8.987439698709965e-14
1773752202.039,9.007437130155102e-14
1773752202.042,8.927446726748195e-14
1773752202.043,8.927446726748195e-14
1773752202.045,9.107425642633504e-14
1773752202.047,9.097426588097757e-14
1773752202.049,9.107425642633504e-14
1773752202.051,9.197414422949801e-14
1773752202.053,9.237409963466434e-14
1773752202.055,9.237409963466434e-14
1773752202.057,9.267406449447319e-14
1773752202.059,9.197414422949801e-14
1773752202.061,9.367394284299363e-14
1773752202.063,9.497378605132292e-14
1773752202.065,9.527375091113177e-14
1773752202.067,9.597366439984337e-14
1773752202.069,9.897330622166828e-14
1773752202.071,9.977321025573735e-14
1773752202.073,9.897330622166828e-14
1773752202.075,1.0167298318368434e-13
1773752202.077,1.0247288721775341e-13
1773752202.079,1.0267286153220478e-13
1773752202.081,1.05072573634412e-13
1773752202.083,1.0647240738809877e-13
1773752202.085,1.081721992253308e-13
1773752202.087,1.1107185050179824e-13
1773752202.089,1.1187175453586731e-13
1773752202.091,1.1387151800917178e-13
1773752202.093,1.180710124939685e-13
1773752202.095,1.176710503125386e-13
1773752202.097,1.2017075973636687e-13
1773752202.099,1.2247047451695303e-13
1773752202.101,1.2207052588805029e-13
1773752202.103,1.225704650623105e-13
1773752202.105,1.249701839407813e-13
1773752202.107,1.2447024476652108e-13
1773752202.109,1.2417027313044865e-13
1773752202.111,1.2427026367580613e-13
1773752202.113,1.2447024476652108e-13
1773752202.115,1.0847216408513966e-13
1773752202.117,1.239702920397337e-13
1773752202.119,1.2217051643340776e-13
1773752202.121,1.208706664488149e-13
1773752202.123,1.18870909751774e-13
1773752202.125,1.1867092866105905e-13
1773752202.127,1.15971251699043e-13
1773752202.129,1.1467141526697727e-13
1773752202.131,1.1297162342974523e-13
1773752202.133,1.0977200729346895e-13
1773752202.135,1.0697234656235899e-13
1773752202.137,1.0637241684274129e-13
1773752202.139,1.0457263446015178e-13
1773752202.141,1.0327279125182248e-13
1773752202.143,1.0187295749813571e-13
1773752202.145,1.006731048351639e-13
1773752202.147,1.006731048351639e-13
1773752202.149,9.987320080109482e-14
1773752202.151,9.777344678243288e-14
1773752202.153,9.607365494520084e-14
1773752202.155,9.617363871429474e-14
1773752202.157,9.577369008539199e-14
1773752202.159,9.32739874378273e-14
1773752202.161,9.277404826356708e-14
1773752202.162,8.987439698709965e-14
1773752202.165,8.857455377877035e-14
1773752202.167,8.647480653637199e-14
1773752202.169,8.347516471454708e-14
1773752202.17,8.257527691138411e-14
1773752202.173,8.117544315769734e-14
1773752202.175,7.777585270696968e-14
1773752202.177,7.537614060476247e-14
1773752202.178,7.3376377131458e-14
1773752202.18,7.007677722608782e-14
1773752202.183,6.787703943833198e-14
1773752202.185,6.587727596502752e-14
1773752202.187,6.287764091946618e-14
1773752202.188,5.957803423783242e-14
1773752202.19,5.857815588931198e-14
1773752202.193,5.6178440398972976e-14
1773752202.195,5.447864178547736e-14
1773752202.196,5.307881141992238e-14
1773752202.198,5.1479003351784236e-14
1773752202.201,4.907929124957702e-14
1773752202.203,4.827938721550795e-14
1773752202.204,4.667957914736981e-14
1773752202.206,4.6479604832918436e-14
1773752202.208,4.657959199014412e-14
1773752202.211,4.5679700798849365e-14
1773752202.212,4.557971025349189e-14
1773752202.214,4.5979662270526425e-14
1773752202.216,4.4079892730711223e-14
1773752202.218,4.497978392200598e-14
1773752202.22,4.447984474774576e-14
1773752202.222,4.417987988793691e-14
1773752202.224,4.387991502812806e-14
1773752202.226,4.367994071367669e-14
1773752202.228,4.4079892730711223e-14
1773752202.23,4.308001099405899e-14
1773752202.232,4.3179998151284676e-14
1773752202.234,4.367994071367669e-14
1773752202.236,4.337997585386784e-14
1773752202.238,4.397990218535375e-14
1773752202.24,4.2880036679607617e-14
1773752202.242,4.278004613425014e-14
1773752202.244,4.2380094117215605e-14
1773752202.246,4.1780167785729697e-14
1773752202.248,4.1880154942955383e-14
1773752202.25,4.1880154942955383e-14
1773752202.252,4.2380094117215605e-14
1773752202.254,4.218011980276423e-14
1773752202.256,4.228010695998992e-14
1773752202.258,4.278004613425014e-14
1773752202.26,4.2980023836833303e-14
1773752202.262,4.417987988793691e-14
1773752202.264,4.308001099405899e-14
1773752202.266,4.4579831904971445e-14
1773752202.268,4.417987988793691e-14
1773752202.27,4.367994071367669e-14
1773752202.272,4.3179998151284676e-14
1773752202.274,4.2880036679607617e-14
1773752202.276,4.2080132645538545e-14
1773752202.278,4.108025090888631e-14
1773752202.28,4.008037256036587e-14
1773752202.282,3.888051650926226e-14
1773752202.284,3.898050366648795e-14
1773752202.286,3.788063477261003e-14
1773752202.288,3.6880756424089584e-14
1773752202.29,3.638081724982936e-14
1773752202.292,3.4381057164656684e-14
1773752202.294,3.30812105681956e-14
1773752202.296,3.1281428185606086e-14
1773752202.298,2.9681620117467944e-14
1773752202.3,2.768186172636116e-14
1773752202.302,2.6382016823965973e-14
1773752202.304,2.5482125632671215e-14
1773752202.306,2.3882317564533073e-14
1773752202.308,2.1882557479360396e-14
1773752202.31,2.1382618305100173e-14
1773752202.312,1.8782930194375692e-14
1773752202.314,1.3183601955892195e-14
1773752202.316,1.68831572664287e-14
1773752202.318,1.638321809216848e-14
1773752202.32,1.538333804958214e-14
1773752202.322,1.428346915570422e-14
1773752202.324,1.278364993885766e-14
1773752202.326,1.2183721913305856e-14
1773752202.328,1.1083853866460883e-14
1773752202.33,1.1583793887754053e-14
1773752202.331,1.0083973823874545e-14
1773752202.334,9.684021806840009e-15
1773752202.336,7.784249725925965e-15
1773752202.338,7.484285713150064e-15
1773752202.339,5.284549619460118e-15
1773752202.342,4.484645585391047e-15
1773752202.344,3.584753970579816e-15
1773752202.346,2.8848379407693785e-15
1773752202.347,2.384897919476209e-15
1773752202.349,1.584993885407138e-15
1773752202.477,1.3850178768898703e-15
1773752202.483,3.384777962062548e-15
1773752202.485,2.6848619322521108e-15
1773752202.487,4.9845856066842165e-15
1773752202.489,6.484405670563725e-15
1773752202.491,6.784369683339626e-15
1773752202.493,8.384177751477769e-15
1773752202.495,1.178376989627132e-14
1773752202.497,1.3483565968668097e-14
1773752202.499,1.458343401551307e-14
1773752202.5,1.5683301215325095e-14
1773752202.503,1.718312212623755e-14
1773752202.505,1.968282138567045e-14
1773752202.507,2.2082533487877663e-14
1773752202.508,2.4482245590084876e-14
1773752202.511,2.7381896866552312e-14
1773752202.513,2.9081690397850246e-14
1773752202.515,3.068149846598839e-14
1773752202.516,3.2981223410969915e-14
1773752202.518,3.748068275557549e-14
1773752202.521,3.9080490823713634e-14
1773752202.523,4.1580190083146534e-14
1773752202.524,4.2680058977024454e-14
1773752202.526,4.357995016831921e-14
1773752202.528,4.4079892730711223e-14
1773752202.531,4.6279627130335274e-14
1773752202.532,4.7379496024213194e-14
1773752202.534,4.777944804124773e-14
1773752202.536,4.9579230423837245e-14
1773752202.539,5.2078929683270145e-14
1773752202.541,5.387871545399145e-14
1773752202.542,5.707833159026773e-14
1773752202.544,6.117784230597056e-14
1773752202.546,6.617724082483636e-14
1773752202.549,6.847696915794968e-14
1773752202.55,7.287643795719778e-14
1773752202.552,7.597606354811659e-14
1773752202.554,7.787583647606358e-14
1773752202.556,7.89757053699415e-14
1773752202.558,8.317519985473823e-14
1773752202.56,8.487499846823385e-14
1773752202.562,8.677477139618084e-14
1773752202.564,9.137421450988031e-14
1773752202.566,9.567369954003452e-14
1773752202.568,9.827339273295668e-14
1773752202.57,1.0327279125182248e-13
1773752202.572,1.0557251280867222e-13
1773752202.574,1.0967202352437505e-13
1773752202.576,1.1427146663807453e-13
1773752202.578,1.2117063808488732e-13
1773752202.58,1.2726989872136746e-13
1773752202.582,1.3286923373611453e-13
1773752202.584,1.368687471301963e-13
1773752202.586,1.4046831189537534e-13
1773752202.588,1.4386790912236658e-13
1773752202.59,1.478674360689755e-13
1773752202.592,1.5076708056917937e-13
1773752202.594,1.5216690754660256e-13
1773752202.596,1.5346675753119543e-13
1773752202.598,1.5406668725081313e-13
1773752202.6,1.555665047735938e-13
1773752202.602,1.5686635475818667e-13
1773752202.604,1.578662331067071e-13
1773752202.606,1.5966600871303305e-13
1773752202.608,1.6216571813686131e-13
1773752202.61,1.6546531126596792e-13
1773752202.612,1.67265100424821e-13
1773752202.614,1.698647868414796e-13
1773752202.616,1.7426426241699128e-13
1773752202.618,1.7876371498533328e-13
1773752202.62,1.8216331221232451e-13
1773752202.622,1.853629283486008e-13
1773752202.624,1.9156217953043841e-13
1773752202.626,1.9916127124222638e-13
1773752202.628,2.0546051296942147e-13
1773752202.63,2.1045991826455085e-13
1773752202.632,2.176590477949089e-13
1773752202.634,2.226584530900383e-13
1773752202.636,2.289576948172334e-13
1773752202.638,2.3535692708978595e-13
1773752202.64,2.390564959528496e-13
1773752202.642,2.3465702037733793e-13
1773752202.644,2.437559160593794e-13
1773752202.646,2.465555700142258e-13
1773752202.648,2.477554294534612e-13
1773752202.65,2.5105503613509494e-13
1773752202.652,2.5225489557433034e-13
1773752202.654,2.5495458608887356e-13
1773752202.656,2.579542211344349e-13
1773752202.658,2.605538939985663e-13
1773752202.66,2.625536506956072e-13
1773752202.662,2.6475338848336305e-13
1773752202.664,2.6835296680106924e-13
1773752202.666,2.7225248964979354e-13
1773752202.668,2.754521057860698e-13
1773752202.669,2.7565208687678477e-13
1773752202.672,2.7685194631602017e-13
1773752202.674,2.766519652253052e-13
1773752202.676,2.767519557706627e-13
1773752202.677,2.7575207742214225e-13
1773752202.68,2.73252367998314e-13
1773752202.682,2.6955282624030463e-13
1773752202.684,2.6525334121015043e-13
1773752202.685,2.6235369670994657e-13
1773752202.687,2.5765424949836246e-13
1773752202.69,2.540546711806563e-13
1773752202.692,2.481553916348911e-13
1773752202.693,2.42556056620144e-13
1773752202.695,2.3655678652902135e-13
1773752202.697,2.319573298627947e-13
1773752202.7,2.2615802730985984e-13
1773752202.701,2.2165857474151784e-13
1773752202.703,2.1545931000715307e-13
1773752202.705,2.0896010074177018e-13
1773752202.707,2.033607657270231e-13
1773752202.71,1.953617253863324e-13
1773752202.711,1.8796261476525938e-13
1773752202.713,1.8126342440916154e-13
1773752202.715,1.7426426241699128e-13
1773752202.718,1.647654045535199e-13
1773752202.719,1.5826618173560986e-13
1773752202.721,1.5216690754660256e-13
1773752202.723,1.4626762800083737e-13
1773752202.725,1.400683632664726e-13
1773752202.727,1.3606884987239082e-13
1773752202.729,1.3056950540300122e-13
1773752202.731,1.2527014202432657e-13
1773752202.733,1.194708394713917e-13
1773752202.735,1.1557130307014024e-13
1773752202.737,1.1197174508122479e-13
1773752202.739,1.0797222491087943e-13
1773752202.741,1.05072573634412e-13
1773752202.743,1.0057311428980642e-13
1773752202.745,9.707353329372129e-14
1773752202.747,9.437385633170522e-14
1773752202.749,9.137421450988031e-14
1773752202.751,8.807461460451013e-14
1773752202.753,8.557491195694544e-14
1773752202.755,8.187535664640894e-14
1773752202.757,8.047552289272217e-14
1773752202.759,7.937566077510783e-14
1773752202.761,7.877573105549013e-14
1773752202.763,7.747588784716083e-14
1773752202.765,7.567610546457132e-14
1773752202.767,7.497618519959615e-14
1773752202.769,7.407629739643318e-14
1773752202.771,7.507617574495362e-14
1773752202.773,7.45762365706934e-14
1773752202.775,7.447624602533592e-14
1773752202.777,7.437625547997845e-14
1773752202.779,7.39763068510757e-14
1773752202.781,7.417628116552707e-14
1773752202.783,7.317640281700663e-14
1773752202.785,7.157659474886849e-14
1773752202.787,7.047672585499057e-14
1773752202.789,6.89769083322099e-14
1773752202.791,6.83769786125922e-14
1773752202.793,6.717711917335681e-14
1773752202.795,6.757707457852313e-14
1773752202.797,6.667717999909659e-14
1773752202.799,6.657719623000269e-14
1773752202.801,6.537733679076729e-14
1773752202.803,6.52773530216734e-14
1773752202.805,6.447744898760432e-14
1773752202.807,6.217772065449101e-14
1773752202.809,6.007797341209264e-14
1773752202.811,5.807821671505176e-14
1773752202.813,5.5978462696389814e-14
1773752202.815,5.3978702611217136e-14
1773752202.817,5.0979064177524014e-14
1773752202.819,4.887931693512565e-14
1773752202.821,4.667957914736981e-14
1773752202.823,4.397990218535375e-14
1773752202.825,4.148020292592085e-14
1773752202.827,3.978040770055702e-14
1773752202.829,3.778064761538434e-14
1773752202.831,3.608085239002051e-14
1773752202.833,3.568090037298598e-14
1773752202.835,3.388111460226467e-14
1773752202.837,3.228130653412653e-14
1773752202.838,3.168138020264062e-14
1773752202.843,2.848176406636434e-14
1773752202.845,2.7381896866552312e-14
1773752202.846,2.5582114483962796e-14
1773752202.849,2.3882317564533073e-14
1773752202.851,2.1682581470843128e-14
1773752202.853,1.978281023696203e-14
1773752202.854,1.868294134308411e-14
1773752202.856,1.788303730901504e-14
1773752202.859,1.718312212623755e-14
1773752202.861,1.6483205249394166e-14
1773752202.862,1.638321809216848e-14
1773752202.864,1.5683301215325095e-14
1773752202.866,1.4983386032547605e-14
1773752202.869,1.508337318977329e-14
1773752202.87,1.528334919829056e-14
1773752202.872,1.5683301215325095e-14
1773752202.874,1.6283229240876898e-14
1773752202.876,1.7383098134754818e-14
1773752202.878,1.718312212623755e-14
1773752202.88,1.7683061300497772e-14
1773752202.882,1.8482965334566843e-14
1773752202.884,1.7783050151789354e-14
1773752202.887,1.888291735160138e-14
1773752202.888,1.7783050151789354e-14
1773752202.89,2.1082653445291324e-14
1773752202.892,2.078269027954837e-14
1773752202.894,2.158259431361744e-14
1773752202.896,2.1882557479360396e-14
1773752202.898,2.3782330407307387e-14
1773752202.9,2.4782210449893725e-14
1773752202.902,2.688195769229209e-14
1773752202.904,2.928166810043341e-14
1773752202.906,3.05815113087627e-14
1773752202.908,3.1281428185606086e-14
1773752202.91,3.138141534283177e-14
1773752202.912,3.3781127445038986e-14
1773752202.914,3.338117542800445e-14
1773752202.916,3.4081092304847835e-14
1773752202.918,3.248128423670969e-14
1773752202.92,3.288123625374423e-14
1773752202.922,3.3281188270778764e-14
1773752202.924,3.258127139393538e-14
1773752202.926,3.318120111355308e-14
1773752202.928,3.448104432188237e-14
1773752202.93,3.36811402878133e-14
1773752202.932,3.3781127445038986e-14
1773752202.934,3.448104432188237e-14
1773752202.936,3.4081092304847835e-14
1773752202.938,3.4880996338916906e-14
1773752202.94,3.568090037298598e-14
1773752202.942,3.668077872150642e-14
1773752202.944,3.7380695598349806e-14
1773752202.946,3.978040770055702e-14
1773752202.948,4.1880154942955383e-14
1773752202.95,4.308001099405899e-14
1773752202.952,4.437985420238828e-14
1773752202.954,4.587967511330074e-14
1773752202.956,4.587967511330074e-14
1773752202.958,4.507977107923167e-14
1773752202.96,4.577968795607505e-14
1773752202.962,4.5979662270526425e-14
1773752202.964,4.617963997310959e-14
1773752202.966,4.4879796764780294e-14
1773752202.968,4.2980023836833303e-14
1773752202.97,4.0480324577400403e-14
1773752202.972,3.7680660458158655e-14
1773752202.974,3.528094835595144e-14
1773752202.976,3.4081092304847835e-14
1773752202.978,3.038153699431133e-14
1773752202.98,2.688195769229209e-14
1773752202.982,2.328238953898127e-14
1773752202.984,2.0282749411222253e-14
1773752202.986,1.9882797394187718e-14
1773752202.988,1.9082893360118647e-14
1773752202.99,1.8282989326049576e-14
1773752202.992,1.7383098134754818e-14
1773752202.994,1.5783290066616676e-14
1773752202.996,1.4483445164221488e-14
1773752202.998,1.3083613951633561e-14
1773752203.0,1.3083613951633561e-14
1773752203.002,1.2683661934599025e-14
1773752203.004,1.1883757900529954e-14
1773752203.006,1.1983745904788588e-14
1773752203.007,1.1383817879236785e-14
1773752203.01,1.0383937836650446e-14
1773752203.012,9.883997815357277e-15
1773752203.014,9.584033802581375e-15
1773752203.015,8.984105777029572e-15
1773752203.018,8.084213738701867e-15
1773752203.02,7.484285713150064e-15
1773752203.022,7.784249725925965e-15
1773752203.023,7.084333696115528e-15
1773752203.025,6.5843936748223586e-15
1773752203.028,6.284429662046457e-15
1773752203.03,5.8844776450119214e-15
1773752203.031,6.184441657787823e-15
1773752203.033,4.684621593908315e-15
1773752203.035,4.784609598166949e-15
1773752203.038,4.284669576873779e-15
1773752203.039,3.484765966321182e-15
1773752203.043,2.484885923734843e-15
1773752203.045,1.784969893924406e-15
1773752203.047,1.4850058811485042e-15
1773752203.091,1.9849459024416736e-15
1773752203.093,2.0849339067003075e-15
1773752203.095,2.7848499365107447e-15
1773752203.097,2.484885923734843e-15
1773752203.099,2.1849219109589414e-15
1773752203.101,1.3850178768898703e-15
1773752203.105,1.684981889665772e-15
1773752203.107,1.4850058811485042e-15
1773752203.109,1.2850298726312364e-15
1773752203.115,1.684981889665772e-15
1773752203.117,1.3850178768898703e-15
1773752203.119,1.4850058811485042e-15
1773752203.121,1.584993885407138e-15
1773752203.123,1.9849459024416736e-15
1773752203.125,2.384897919476209e-15
1773752203.127,3.584753970579816e-15
1773752203.129,4.684621593908315e-15
1773752203.131,4.684621593908315e-15
1773752203.133,4.284669576873779e-15
1773752203.135,3.884717559839244e-15
1773752203.137,3.584753970579816e-15
1773752203.139,4.284669576873779e-15
1773752203.141,4.484645585391047e-15
1773752203.143,3.18480195354528e-15
1773752203.145,3.484765966321182e-15
1773752203.147,2.384897919476209e-15
1773752203.149,1.2850298726312364e-15
1773752203.165,2.484885923734843e-15
1773752203.167,3.7847299790970835e-15
1773752203.169,4.9845856066842165e-15
1773752203.171,5.08457361094285e-15
1773752203.173,4.684621593908315e-15
1773752203.175,5.484525627977386e-15
1773752203.176,5.684501636494654e-15
1773752203.179,5.984465649270555e-15
1773752203.181,6.184441657787823e-15
1773752203.183,6.184441657787823e-15
1773752203.184,6.184441657787823e-15
1773752203.187,5.8844776450119214e-15
1773752203.189,6.284429662046457e-15
1773752203.191,5.484525627977386e-15
1773752203.192,5.58451363223602e-15
1773752203.194,4.584633589649681e-15
1773752203.197,3.484765966321182e-15
1773752203.199,3.484765966321182e-15
1773752203.2,3.984705564097878e-15
1773752203.202,5.08457361094285e-15
1773752203.204,5.8844776450119214e-15
1773752203.207,5.384537623718752e-15
1773752203.208,6.184441657787823e-15
1773752203.21,7.284309704632796e-15
1773752203.212,7.784249725925965e-15
1773752203.214,8.384177751477769e-15
1773752203.216,8.884117772770938e-15
1773752203.218,8.584153759995036e-15
1773752203.22,8.084213738701867e-15
1773752203.222,7.184321700374162e-15
1773752203.224,6.5843936748223586e-15
1773752203.226,6.184441657787823e-15
1773752203.228,5.58451363223602e-15
1773752203.23,4.1846815726151454e-15
1773752203.232,3.18480195354528e-15
1773752203.234,2.2849099152175752e-15
1773752203.381,1.9849459024416736e-15
1773752203.383,2.2849099152175752e-15
1773752203.385,3.584753970579816e-15
1773752203.387,3.984705564097878e-15
1773752203.389,4.584633589649681e-15
1773752203.391,5.08457361094285e-15
1773752203.393,5.684501636494654e-15
1773752203.395,6.284429662046457e-15
1773752203.397,6.384417666305091e-15
1773752203.399,7.684261721667331e-15
1773752203.401,7.484285713150064e-15
1773752203.403,8.984105777029572e-15
1773752203.405,1.0283949832391812e-14
1773752203.407,1.1283829874978151e-14
1773752203.409,1.0783889853684982e-14
1773752203.411,1.0883877857943616e-14
1773752203.413,1.0383937836650446e-14
1773752203.415,1.1383817879236785e-14
1773752203.417,1.2083733909047222e-14
1773752203.419,1.1483805883495419e-14
1773752203.421,1.228370991756449e-14
1773752203.423,1.2883637943116293e-14
1773752203.425,1.2183721913305856e-14
1773752203.427,1.2683661934599025e-14
1773752203.429,1.3083613951633561e-14
1773752203.431,1.2883637943116293e-14
1773752203.433,1.2383697921823124e-14
1773752203.435,1.1883757900529954e-14
1773752203.437,1.178376989627132e-14
1773752203.439,1.0883877857943616e-14
1773752203.441,9.384057794064107e-15
1773752203.443,7.684261721667331e-15
1773752203.445,4.284669576873779e-15
1773752203.447,3.284789957803914e-15
