Dia: 1.1 m | Vel: 14.4 km/s | theta: 38.0 deg | Strength: 6.0e+06 Pa
Power (W)    Altitude (m)
1.0624e+09   3.4192e+04
1.0321e+09   3.4167e+04
1.0021e+09   3.4141e+04
9.7235e+08   3.4116e+04
9.4278e+08   3.4090e+04
9.1346e+08   3.4065e+04
8.8438e+08   3.4039e+04
8.5556e+08   3.4014e+04
8.2701e+08   3.3988e+04
7.9873e+08   3.3963e+04
7.7074e+08   3.3938e+04
7.4305e+08   3.3912e+04
7.1567e+08   3.3887e+04
6.8861e+08   3.3861e+04
6.6189e+08   3.3836e+04
6.3550e+08   3.3810e+04
6.0948e+08   3.3785e+04
5.8382e+08   3.3760e+04
5.5854e+08   3.3734e+04
5.3365e+08   3.3709e+04
5.0917e+08   3.3683e+04
4.8511e+08   3.3658e+04
4.6149e+08   3.3633e+04
4.3831e+08   3.3607e+04
4.1559e+08   3.3582e+04
3.9335e+08   3.3557e+04
3.7159e+08   3.3532e+04
3.5035e+08   3.3506e+04
3.2962e+08   3.3481e+04
3.0943e+08   3.3456e+04
2.8979e+08   3.3430e+04
2.7072e+08   3.3405e+04
2.5223e+08   3.3380e+04
2.3434e+08   3.3355e+04
2.1706e+08   3.3330e+04
2.0042e+08   3.3304e+04
1.8442e+08   3.3279e+04
1.6907e+08   3.3254e+04
1.5440e+08   3.3229e+04
1.4041e+08   3.3204e+04
1.2712e+08   3.3179e+04
1.1454e+08   3.3154e+04
1.0266e+08   3.3129e+04
9.1500e+07   3.3104e+04
8.1059e+07   3.3079e+04
7.1335e+07   3.3054e+04
6.2325e+07   3.3029e+04
5.4020e+07   3.3004e+04
4.6408e+07   3.2979e+04
3.9474e+07   3.2954e+04
3.3198e+07   3.2929e+04
2.7558e+07   3.2905e+04
2.2528e+07   3.2880e+04
1.8078e+07   3.2855e+04
1.4179e+07   3.2831e+04
1.0801e+07   3.2806e+04
7.9110e+06   3.2782e+04
5.4817e+06   3.2757e+04
3.4860e+06   3.2733e+04
1.9000e+06   3.2709e+04
6.9780e+05   3.2684e+04
