Bolide Luminosity and Fragmentation Simulation — v7
Dia: 1.1 m | Vel: 14.4 km/s | theta: 38.0 deg | Strength: 6.0e+06 → 1.0e+07 Pa

Initial area     = 3.8013e+00 m²
Initial mass     = 2.3695e+03 kg
Initial strength = 6.0000e+06 Pa

Initial altitude = 6.4581e+06 meters
Initial position = 0.0000e+00 meters
Initial velocity = 1.4400e+04 m/s
Initial time     = 0.0000e+00 s

Initial angle of entry = 38.000 deg
Initial angle of entry = 0.663 rad

Initial x-component velocity = 1.1347e+04 m/s
Initial z-component velocity = -8.8655e+03 m/s
Initial alpha angle          = 0.0000e+00 deg
Initial delta angle          = 5.2000e+01 deg
Initial gamma angle          = 5.2000e+01 deg
Initial flight path angle    = 3.8000e+01 deg
Initial downrange distance   = 0.0000e+00 meters
Initial Earth surface x-comp = 6.3781e+06 meters
Initial Earth surface z-comp = 6.3781e+06 meters

Setting total radiated energy to 0.0000e+00 J

q_h = 4.4798e+08  q = 2.0752e+04  M = 4.2557e+01  T_stag = 6.0492e+04  p_stag = 2.0771e+04  T_surf = 9.6794e+03
T = 3.3218e+02  p = 1.9097e+01  rho = 2.0038e-04  a = 3.3817e+02  tau = 2.5631e-02  frag_stage = 0

time = 1.8570e+00  lum = 8.4392e+08  alt = 6.4417e+06  mass = 2.0827e+03  dia = 1.0537e+00  area = 3.4880e+00
KE = 2.1578e+11  v = 1.4392e+04  acc = 1.1738e+01  E_rad_ttl = 5.2383e+08  E_dep = 3.0079e+10  Fdrag = 2.7232e+04  theta_deg = 38.000
q_h = 4.4930e+08  q = 2.0813e+04  M = 4.2562e+01  T_stag = 6.0492e+04  p_stag = 2.0832e+04  T_surf = 9.6866e+03
T = 3.3210e+02  p = 1.9149e+01  rho = 2.0098e-04  a = 3.3813e+02  tau = 2.5682e-02  frag_stage = 0

time = 1.8600e+00  lum = 8.4783e+08  alt = 6.4417e+06  mass = 2.0817e+03  dia = 1.0535e+00  area = 3.4870e+00
KE = 2.1568e+11  v = 1.4392e+04  acc = 1.1778e+01  E_rad_ttl = 5.2638e+08  E_dep = 3.0178e+10  Fdrag = 2.7304e+04  theta_deg = 38.000
q_h = 4.5063e+08  q = 2.0875e+04  M = 4.2567e+01  T_stag = 6.0492e+04  p_stag = 2.0894e+04  T_surf = 9.6937e+03
T = 3.3202e+02  p = 1.9201e+01  rho = 2.0157e-04  a = 3.3809e+02  tau = 2.5733e-02  frag_stage = 0

time = 1.8630e+00  lum = 8.5175e+08  alt = 6.4416e+06  mass = 2.0808e+03  dia = 1.0534e+00  area = 3.4859e+00
KE = 2.1558e+11  v = 1.4391e+04  acc = 1.1819e+01  E_rad_ttl = 5.2893e+08  E_dep = 3.0277e+10  Fdrag = 2.7377e+04  theta_deg = 38.000
q_h = 4.5196e+08  q = 2.0936e+04  M = 4.2572e+01  T_stag = 6.0491e+04  p_stag = 2.0955e+04  T_surf = 9.7009e+03
T = 3.3194e+02  p = 1.9253e+01  rho = 2.0217e-04  a = 3.3805e+02  tau = 2.5784e-02  frag_stage = 0

time = 1.8660e+00  lum = 8.5569e+08  alt = 6.4416e+06  mass = 2.0799e+03  dia = 1.0532e+00  area = 3.4849e+00
KE = 2.1548e+11  v = 1.4391e+04  acc = 1.1859e+01  E_rad_ttl = 5.3150e+08  E_dep = 3.0376e+10  Fdrag = 2.7449e+04  theta_deg = 38.000
q_h = 4.5329e+08  q = 2.0998e+04  M = 4.2577e+01  T_stag = 6.0491e+04  p_stag = 2.1017e+04  T_surf = 9.7080e+03
T = 3.3186e+02  p = 1.9306e+01  rho = 2.0277e-04  a = 3.3801e+02  tau = 2.5834e-02  frag_stage = 0

time = 1.8690e+00  lum = 8.5965e+08  alt = 6.4416e+06  mass = 2.0789e+03  dia = 1.0531e+00  area = 3.4838e+00
KE = 2.1538e+11  v = 1.4391e+04  acc = 1.1899e+01  E_rad_ttl = 5.3408e+08  E_dep = 3.0476e+10  Fdrag = 2.7522e+04  theta_deg = 38.000
q_h = 4.5463e+08  q = 2.1060e+04  M = 4.2582e+01  T_stag = 6.0490e+04  p_stag = 2.1079e+04  T_surf = 9.7152e+03
T = 3.3178e+02  p = 1.9358e+01  rho = 2.0337e-04  a = 3.3797e+02  tau = 2.5886e-02  frag_stage = 0

time = 1.8720e+00  lum = 8.6363e+08  alt = 6.4415e+06  mass = 2.0779e+03  dia = 1.0529e+00  area = 3.4827e+00
KE = 2.1528e+11  v = 1.4391e+04  acc = 1.1940e+01  E_rad_ttl = 5.3667e+08  E_dep = 3.0576e+10  Fdrag = 2.7595e+04  theta_deg = 38.000
q_h = 4.5597e+08  q = 2.1122e+04  M = 4.2587e+01  T_stag = 6.0490e+04  p_stag = 2.1142e+04  T_surf = 9.7223e+03
T = 3.3170e+02  p = 1.9411e+01  rho = 2.0397e-04  a = 3.3793e+02  tau = 2.5937e-02  frag_stage = 0

time = 1.8750e+00  lum = 8.6762e+08  alt = 6.4415e+06  mass = 2.0770e+03  dia = 1.0527e+00  area = 3.4817e+00
KE = 2.1518e+11  v = 1.4391e+04  acc = 1.1981e+01  E_rad_ttl = 5.3927e+08  E_dep = 3.0676e+10  Fdrag = 2.7668e+04  theta_deg = 38.000
q_h = 4.5732e+08  q = 2.1185e+04  M = 4.2592e+01  T_stag = 6.0490e+04  p_stag = 2.1204e+04  T_surf = 9.7295e+03
T = 3.3162e+02  p = 1.9464e+01  rho = 2.0457e-04  a = 3.3789e+02  tau = 2.5988e-02  frag_stage = 0

time = 1.8780e+00  lum = 8.7164e+08  alt = 6.4415e+06  mass = 2.0760e+03  dia = 1.0526e+00  area = 3.4806e+00
KE = 2.1508e+11  v = 1.4391e+04  acc = 1.2022e+01  E_rad_ttl = 5.4189e+08  E_dep = 3.0777e+10  Fdrag = 2.7741e+04  theta_deg = 38.000
q_h = 4.5867e+08  q = 2.1247e+04  M = 4.2597e+01  T_stag = 6.0489e+04  p_stag = 2.1267e+04  T_surf = 9.7367e+03
T = 3.3154e+02  p = 1.9517e+01  rho = 2.0518e-04  a = 3.3785e+02  tau = 2.6040e-02  frag_stage = 0

time = 1.8810e+00  lum = 8.7567e+08  alt = 6.4415e+06  mass = 2.0751e+03  dia = 1.0524e+00  area = 3.4795e+00
KE = 2.1498e+11  v = 1.4391e+04  acc = 1.2063e+01  E_rad_ttl = 5.4451e+08  E_dep = 3.0877e+10  Fdrag = 2.7815e+04  theta_deg = 38.000
q_h = 4.6002e+08  q = 2.1310e+04  M = 4.2602e+01  T_stag = 6.0489e+04  p_stag = 2.1330e+04  T_surf = 9.7439e+03
T = 3.3146e+02  p = 1.9570e+01  rho = 2.0579e-04  a = 3.3781e+02  tau = 2.6091e-02  frag_stage = 0

time = 1.8840e+00  lum = 8.7972e+08  alt = 6.4414e+06  mass = 2.0741e+03  dia = 1.0522e+00  area = 3.4785e+00
KE = 2.1488e+11  v = 1.4391e+04  acc = 1.2104e+01  E_rad_ttl = 5.4715e+08  E_dep = 3.0978e+10  Fdrag = 2.7888e+04  theta_deg = 38.000
q_h = 4.6138e+08  q = 2.1373e+04  M = 4.2607e+01  T_stag = 6.0489e+04  p_stag = 2.1393e+04  T_surf = 9.7511e+03
T = 3.3139e+02  p = 1.9623e+01  rho = 2.0640e-04  a = 3.3777e+02  tau = 2.6143e-02  frag_stage = 0

time = 1.8870e+00  lum = 8.8379e+08  alt = 6.4414e+06  mass = 2.0731e+03  dia = 1.0521e+00  area = 3.4774e+00
KE = 2.1478e+11  v = 1.4391e+04  acc = 1.2145e+01  E_rad_ttl = 5.4980e+08  E_dep = 3.1079e+10  Fdrag = 2.7962e+04  theta_deg = 38.000
q_h = 4.6275e+08  q = 2.1437e+04  M = 4.2612e+01  T_stag = 6.0488e+04  p_stag = 2.1456e+04  T_surf = 9.7583e+03
T = 3.3131e+02  p = 1.9677e+01  rho = 2.0701e-04  a = 3.3773e+02  tau = 2.6195e-02  frag_stage = 0

time = 1.8900e+00  lum = 8.8788e+08  alt = 6.4414e+06  mass = 2.0722e+03  dia = 1.0519e+00  area = 3.4763e+00
KE = 2.1468e+11  v = 1.4391e+04  acc = 1.2187e+01  E_rad_ttl = 5.5247e+08  E_dep = 3.1181e+10  Fdrag = 2.8036e+04  theta_deg = 38.000
q_h = 4.6412e+08  q = 2.1500e+04  M = 4.2617e+01  T_stag = 6.0488e+04  p_stag = 2.1520e+04  T_surf = 9.7655e+03
T = 3.3123e+02  p = 1.9730e+01  rho = 2.0762e-04  a = 3.3769e+02  tau = 2.6247e-02  frag_stage = 0

time = 1.8930e+00  lum = 8.9199e+08  alt = 6.4414e+06  mass = 2.0712e+03  dia = 1.0518e+00  area = 3.4752e+00
KE = 2.1458e+11  v = 1.4391e+04  acc = 1.2228e+01  E_rad_ttl = 5.5514e+08  E_dep = 3.1283e+10  Fdrag = 2.8111e+04  theta_deg = 38.000
q_h = 4.6549e+08  q = 2.1564e+04  M = 4.2622e+01  T_stag = 6.0487e+04  p_stag = 2.1583e+04  T_surf = 9.7727e+03
T = 3.3115e+02  p = 1.9784e+01  rho = 2.0824e-04  a = 3.3765e+02  tau = 2.6299e-02  frag_stage = 0

time = 1.8960e+00  lum = 8.9612e+08  alt = 6.4413e+06  mass = 2.0702e+03  dia = 1.0516e+00  area = 3.4741e+00
KE = 2.1448e+11  v = 1.4391e+04  acc = 1.2270e+01  E_rad_ttl = 5.5783e+08  E_dep = 3.1385e+10  Fdrag = 2.8185e+04  theta_deg = 38.000
q_h = 4.6687e+08  q = 2.1627e+04  M = 4.2627e+01  T_stag = 6.0487e+04  p_stag = 2.1647e+04  T_surf = 9.7799e+03
T = 3.3107e+02  p = 1.9838e+01  rho = 2.0886e-04  a = 3.3761e+02  tau = 2.6351e-02  frag_stage = 0

time = 1.8990e+00  lum = 9.0027e+08  alt = 6.4413e+06  mass = 2.0693e+03  dia = 1.0514e+00  area = 3.4730e+00
KE = 2.1438e+11  v = 1.4391e+04  acc = 1.2312e+01  E_rad_ttl = 5.6053e+08  E_dep = 3.1487e+10  Fdrag = 2.8260e+04  theta_deg = 38.000
q_h = 4.6825e+08  q = 2.1692e+04  M = 4.2632e+01  T_stag = 6.0487e+04  p_stag = 2.1711e+04  T_surf = 9.7871e+03
T = 3.3099e+02  p = 1.9892e+01  rho = 2.0948e-04  a = 3.3757e+02  tau = 2.6403e-02  frag_stage = 0

time = 1.9020e+00  lum = 9.0443e+08  alt = 6.4413e+06  mass = 2.0683e+03  dia = 1.0513e+00  area = 3.4719e+00
KE = 2.1427e+11  v = 1.4391e+04  acc = 1.2354e+01  E_rad_ttl = 5.6325e+08  E_dep = 3.1589e+10  Fdrag = 2.8334e+04  theta_deg = 38.000
q_h = 4.6963e+08  q = 2.1756e+04  M = 4.2637e+01  T_stag = 6.0486e+04  p_stag = 2.1776e+04  T_surf = 9.7944e+03
T = 3.3091e+02  p = 1.9946e+01  rho = 2.1010e-04  a = 3.3753e+02  tau = 2.6455e-02  frag_stage = 0

time = 1.9050e+00  lum = 9.0862e+08  alt = 6.4413e+06  mass = 2.0673e+03  dia = 1.0511e+00  area = 3.4708e+00
KE = 2.1417e+11  v = 1.4391e+04  acc = 1.2396e+01  E_rad_ttl = 5.6597e+08  E_dep = 3.1692e+10  Fdrag = 2.8409e+04  theta_deg = 38.000
q_h = 4.7102e+08  q = 2.1820e+04  M = 4.2641e+01  T_stag = 6.0486e+04  p_stag = 2.1840e+04  T_surf = 9.8016e+03
T = 3.3083e+02  p = 2.0001e+01  rho = 2.1072e-04  a = 3.3749e+02  tau = 2.6508e-02  frag_stage = 0

time = 1.9080e+00  lum = 9.1282e+08  alt = 6.4412e+06  mass = 2.0663e+03  dia = 1.0509e+00  area = 3.4697e+00
KE = 2.1407e+11  v = 1.4391e+04  acc = 1.2439e+01  E_rad_ttl = 5.6871e+08  E_dep = 3.1795e+10  Fdrag = 2.8485e+04  theta_deg = 38.000
q_h = 4.7242e+08  q = 2.1885e+04  M = 4.2646e+01  T_stag = 6.0485e+04  p_stag = 2.1905e+04  T_surf = 9.8089e+03
T = 3.3075e+02  p = 2.0055e+01  rho = 2.1135e-04  a = 3.3745e+02  tau = 2.6560e-02  frag_stage = 0

time = 1.9110e+00  lum = 9.1705e+08  alt = 6.4412e+06  mass = 2.0653e+03  dia = 1.0508e+00  area = 3.4686e+00
KE = 2.1397e+11  v = 1.4391e+04  acc = 1.2481e+01  E_rad_ttl = 5.7146e+08  E_dep = 3.1899e+10  Fdrag = 2.8560e+04  theta_deg = 38.000
q_h = 4.7382e+08  q = 2.1950e+04  M = 4.2651e+01  T_stag = 6.0485e+04  p_stag = 2.1970e+04  T_surf = 9.8161e+03
T = 3.3067e+02  p = 2.0110e+01  rho = 2.1197e-04  a = 3.3741e+02  tau = 2.6613e-02  frag_stage = 0

time = 1.9140e+00  lum = 9.2129e+08  alt = 6.4412e+06  mass = 2.0643e+03  dia = 1.0506e+00  area = 3.4675e+00
KE = 2.1386e+11  v = 1.4391e+04  acc = 1.2524e+01  E_rad_ttl = 5.7423e+08  E_dep = 3.2002e+10  Fdrag = 2.8636e+04  theta_deg = 38.000
q_h = 4.7522e+08  q = 2.2015e+04  M = 4.2656e+01  T_stag = 6.0485e+04  p_stag = 2.2035e+04  T_surf = 9.8234e+03
T = 3.3059e+02  p = 2.0165e+01  rho = 2.1260e-04  a = 3.3737e+02  tau = 2.6666e-02  frag_stage = 0

time = 1.9170e+00  lum = 9.2556e+08  alt = 6.4411e+06  mass = 2.0633e+03  dia = 1.0504e+00  area = 3.4664e+00
KE = 2.1376e+11  v = 1.4391e+04  acc = 1.2567e+01  E_rad_ttl = 5.7700e+08  E_dep = 3.2106e+10  Fdrag = 2.8711e+04  theta_deg = 38.000
q_h = 4.7663e+08  q = 2.2080e+04  M = 4.2661e+01  T_stag = 6.0484e+04  p_stag = 2.2100e+04  T_surf = 9.8306e+03
T = 3.3052e+02  p = 2.0220e+01  rho = 2.1323e-04  a = 3.3733e+02  tau = 2.6719e-02  frag_stage = 0

time = 1.9200e+00  lum = 9.2984e+08  alt = 6.4411e+06  mass = 2.0624e+03  dia = 1.0503e+00  area = 3.4653e+00
KE = 2.1366e+11  v = 1.4391e+04  acc = 1.2610e+01  E_rad_ttl = 5.7979e+08  E_dep = 3.2211e+10  Fdrag = 2.8787e+04  theta_deg = 38.000
q_h = 4.7804e+08  q = 2.2146e+04  M = 4.2666e+01  T_stag = 6.0484e+04  p_stag = 2.2166e+04  T_surf = 9.8379e+03
T = 3.3044e+02  p = 2.0275e+01  rho = 2.1387e-04  a = 3.3729e+02  tau = 2.6772e-02  frag_stage = 0

time = 1.9230e+00  lum = 9.3414e+08  alt = 6.4411e+06  mass = 2.0614e+03  dia = 1.0501e+00  area = 3.4642e+00
KE = 2.1355e+11  v = 1.4391e+04  acc = 1.2653e+01  E_rad_ttl = 5.8259e+08  E_dep = 3.2315e+10  Fdrag = 2.8863e+04  theta_deg = 38.000
q_h = 4.7946e+08  q = 2.2211e+04  M = 4.2671e+01  T_stag = 6.0484e+04  p_stag = 2.2232e+04  T_surf = 9.8452e+03
T = 3.3036e+02  p = 2.0331e+01  rho = 2.1450e-04  a = 3.3725e+02  tau = 2.6825e-02  frag_stage = 0

time = 1.9260e+00  lum = 9.3847e+08  alt = 6.4411e+06  mass = 2.0604e+03  dia = 1.0499e+00  area = 3.4631e+00
KE = 2.1345e+11  v = 1.4391e+04  acc = 1.2696e+01  E_rad_ttl = 5.8541e+08  E_dep = 3.2420e+10  Fdrag = 2.8940e+04  theta_deg = 38.000
q_h = 4.8088e+08  q = 2.2277e+04  M = 4.2676e+01  T_stag = 6.0483e+04  p_stag = 2.2298e+04  T_surf = 9.8525e+03
T = 3.3028e+02  p = 2.0386e+01  rho = 2.1514e-04  a = 3.3721e+02  tau = 2.6878e-02  frag_stage = 0

time = 1.9290e+00  lum = 9.4281e+08  alt = 6.4410e+06  mass = 2.0594e+03  dia = 1.0497e+00  area = 3.4619e+00
KE = 2.1334e+11  v = 1.4391e+04  acc = 1.2740e+01  E_rad_ttl = 5.8824e+08  E_dep = 3.2525e+10  Fdrag = 2.9016e+04  theta_deg = 38.000
q_h = 4.8231e+08  q = 2.2343e+04  M = 4.2681e+01  T_stag = 6.0483e+04  p_stag = 2.2364e+04  T_surf = 9.8598e+03
T = 3.3020e+02  p = 2.0442e+01  rho = 2.1578e-04  a = 3.3717e+02  tau = 2.6932e-02  frag_stage = 0

time = 1.9320e+00  lum = 9.4718e+08  alt = 6.4410e+06  mass = 2.0583e+03  dia = 1.0496e+00  area = 3.4608e+00
KE = 2.1324e+11  v = 1.4391e+04  acc = 1.2783e+01  E_rad_ttl = 5.9108e+08  E_dep = 3.2630e+10  Fdrag = 2.9093e+04  theta_deg = 38.000
q_h = 4.8374e+08  q = 2.2410e+04  M = 4.2686e+01  T_stag = 6.0482e+04  p_stag = 2.2430e+04  T_surf = 9.8671e+03
T = 3.3012e+02  p = 2.0498e+01  rho = 2.1642e-04  a = 3.3713e+02  tau = 2.6985e-02  frag_stage = 0

time = 1.9350e+00  lum = 9.5156e+08  alt = 6.4410e+06  mass = 2.0573e+03  dia = 1.0494e+00  area = 3.4597e+00
KE = 2.1313e+11  v = 1.4391e+04  acc = 1.2827e+01  E_rad_ttl = 5.9393e+08  E_dep = 3.2736e+10  Fdrag = 2.9170e+04  theta_deg = 38.000
q_h = 4.8517e+08  q = 2.2476e+04  M = 4.2691e+01  T_stag = 6.0482e+04  p_stag = 2.2497e+04  T_surf = 9.8744e+03
T = 3.3004e+02  p = 2.0554e+01  rho = 2.1707e-04  a = 3.3708e+02  tau = 2.7039e-02  frag_stage = 0

time = 1.9380e+00  lum = 9.5596e+08  alt = 6.4410e+06  mass = 2.0563e+03  dia = 1.0492e+00  area = 3.4585e+00
KE = 2.1303e+11  v = 1.4391e+04  acc = 1.2871e+01  E_rad_ttl = 5.9680e+08  E_dep = 3.2842e+10  Fdrag = 2.9247e+04  theta_deg = 38.000
q_h = 4.8661e+08  q = 2.2543e+04  M = 4.2697e+01  T_stag = 6.0482e+04  p_stag = 2.2564e+04  T_surf = 9.8817e+03
T = 3.2996e+02  p = 2.0610e+01  rho = 2.1771e-04  a = 3.3704e+02  tau = 2.7093e-02  frag_stage = 0

time = 1.9410e+00  lum = 9.6039e+08  alt = 6.4409e+06  mass = 2.0553e+03  dia = 1.0491e+00  area = 3.4574e+00
KE = 2.1292e+11  v = 1.4391e+04  acc = 1.2915e+01  E_rad_ttl = 5.9968e+08  E_dep = 3.2948e+10  Fdrag = 2.9324e+04  theta_deg = 38.000
q_h = 4.8806e+08  q = 2.2610e+04  M = 4.2702e+01  T_stag = 6.0481e+04  p_stag = 2.2631e+04  T_surf = 9.8890e+03
T = 3.2988e+02  p = 2.0666e+01  rho = 2.1836e-04  a = 3.3700e+02  tau = 2.7147e-02  frag_stage = 0

time = 1.9440e+00  lum = 9.6483e+08  alt = 6.4409e+06  mass = 2.0543e+03  dia = 1.0489e+00  area = 3.4563e+00
KE = 2.1282e+11  v = 1.4391e+04  acc = 1.2959e+01  E_rad_ttl = 6.0258e+08  E_dep = 3.3054e+10  Fdrag = 2.9402e+04  theta_deg = 38.000
q_h = 4.8951e+08  q = 2.2677e+04  M = 4.2707e+01  T_stag = 6.0481e+04  p_stag = 2.2698e+04  T_surf = 9.8964e+03
T = 3.2980e+02  p = 2.0723e+01  rho = 2.1901e-04  a = 3.3696e+02  tau = 2.7201e-02  frag_stage = 0

time = 1.9470e+00  lum = 9.6930e+08  alt = 6.4409e+06  mass = 2.0533e+03  dia = 1.0487e+00  area = 3.4551e+00
KE = 2.1271e+11  v = 1.4390e+04  acc = 1.3004e+01  E_rad_ttl = 6.0549e+08  E_dep = 3.3161e+10  Fdrag = 2.9479e+04  theta_deg = 38.000
q_h = 4.9096e+08  q = 2.2745e+04  M = 4.2712e+01  T_stag = 6.0480e+04  p_stag = 2.2765e+04  T_surf = 9.9037e+03
T = 3.2972e+02  p = 2.0780e+01  rho = 2.1966e-04  a = 3.3692e+02  tau = 2.7255e-02  frag_stage = 0

time = 1.9500e+00  lum = 9.7379e+08  alt = 6.4409e+06  mass = 2.0523e+03  dia = 1.0485e+00  area = 3.4540e+00
KE = 2.1260e+11  v = 1.4390e+04  acc = 1.3048e+01  E_rad_ttl = 6.0841e+08  E_dep = 3.3268e+10  Fdrag = 2.9557e+04  theta_deg = 38.000
q_h = 4.9242e+08  q = 2.2812e+04  M = 4.2717e+01  T_stag = 6.0480e+04  p_stag = 2.2833e+04  T_surf = 9.9111e+03
T = 3.2964e+02  p = 2.0837e+01  rho = 2.2032e-04  a = 3.3688e+02  tau = 2.7309e-02  frag_stage = 0

time = 1.9530e+00  lum = 9.7830e+08  alt = 6.4408e+06  mass = 2.0512e+03  dia = 1.0484e+00  area = 3.4528e+00
KE = 2.1250e+11  v = 1.4390e+04  acc = 1.3093e+01  E_rad_ttl = 6.1134e+08  E_dep = 3.3375e+10  Fdrag = 2.9635e+04  theta_deg = 38.000
q_h = 4.9388e+08  q = 2.2880e+04  M = 4.2722e+01  T_stag = 6.0480e+04  p_stag = 2.2901e+04  T_surf = 9.9184e+03
T = 3.2957e+02  p = 2.0894e+01  rho = 2.2097e-04  a = 3.3684e+02  tau = 2.7363e-02  frag_stage = 0

time = 1.9560e+00  lum = 9.8282e+08  alt = 6.4408e+06  mass = 2.0502e+03  dia = 1.0482e+00  area = 3.4517e+00
KE = 2.1239e+11  v = 1.4390e+04  acc = 1.3138e+01  E_rad_ttl = 6.1429e+08  E_dep = 3.3483e+10  Fdrag = 2.9714e+04  theta_deg = 38.000
q_h = 4.9535e+08  q = 2.2948e+04  M = 4.2727e+01  T_stag = 6.0479e+04  p_stag = 2.2969e+04  T_surf = 9.9258e+03
T = 3.2949e+02  p = 2.0951e+01  rho = 2.2163e-04  a = 3.3680e+02  tau = 2.7418e-02  frag_stage = 0

time = 1.9590e+00  lum = 9.8737e+08  alt = 6.4408e+06  mass = 2.0492e+03  dia = 1.0480e+00  area = 3.4505e+00
KE = 2.1228e+11  v = 1.4390e+04  acc = 1.3183e+01  E_rad_ttl = 6.1725e+08  E_dep = 3.3590e+10  Fdrag = 2.9792e+04  theta_deg = 38.000
q_h = 4.9682e+08  q = 2.3016e+04  M = 4.2732e+01  T_stag = 6.0479e+04  p_stag = 2.3037e+04  T_surf = 9.9331e+03
T = 3.2941e+02  p = 2.1008e+01  rho = 2.2229e-04  a = 3.3676e+02  tau = 2.7472e-02  frag_stage = 0

time = 1.9620e+00  lum = 9.9195e+08  alt = 6.4407e+06  mass = 2.0482e+03  dia = 1.0478e+00  area = 3.4494e+00
KE = 2.1217e+11  v = 1.4390e+04  acc = 1.3228e+01  E_rad_ttl = 6.2023e+08  E_dep = 3.3698e+10  Fdrag = 2.9871e+04  theta_deg = 38.000
q_h = 4.9830e+08  q = 2.3085e+04  M = 4.2737e+01  T_stag = 6.0478e+04  p_stag = 2.3106e+04  T_surf = 9.9405e+03
T = 3.2933e+02  p = 2.1066e+01  rho = 2.2296e-04  a = 3.3672e+02  tau = 2.7527e-02  frag_stage = 0

time = 1.9650e+00  lum = 9.9654e+08  alt = 6.4407e+06  mass = 2.0471e+03  dia = 1.0477e+00  area = 3.4482e+00
KE = 2.1207e+11  v = 1.4390e+04  acc = 1.3273e+01  E_rad_ttl = 6.2322e+08  E_dep = 3.3807e+10  Fdrag = 2.9950e+04  theta_deg = 38.000
q_h = 4.9978e+08  q = 2.3154e+04  M = 4.2742e+01  T_stag = 6.0478e+04  p_stag = 2.3175e+04  T_surf = 9.9479e+03
T = 3.2925e+02  p = 2.1124e+01  rho = 2.2362e-04  a = 3.3668e+02  tau = 2.7582e-02  frag_stage = 0

time = 1.9680e+00  lum = 1.0012e+09  alt = 6.4407e+06  mass = 2.0461e+03  dia = 1.0475e+00  area = 3.4470e+00
KE = 2.1196e+11  v = 1.4390e+04  acc = 1.3319e+01  E_rad_ttl = 6.2622e+08  E_dep = 3.3916e+10  Fdrag = 3.0029e+04  theta_deg = 38.000
q_h = 5.0127e+08  q = 2.3223e+04  M = 4.2747e+01  T_stag = 6.0478e+04  p_stag = 2.3244e+04  T_surf = 9.9553e+03
T = 3.2917e+02  p = 2.1181e+01  rho = 2.2429e-04  a = 3.3664e+02  tau = 2.7637e-02  frag_stage = 0

time = 1.9710e+00  lum = 1.0058e+09  alt = 6.4407e+06  mass = 2.0450e+03  dia = 1.0473e+00  area = 3.4459e+00
KE = 2.1185e+11  v = 1.4390e+04  acc = 1.3365e+01  E_rad_ttl = 6.2924e+08  E_dep = 3.4024e+10  Fdrag = 3.0108e+04  theta_deg = 38.000
q_h = 5.0276e+08  q = 2.3292e+04  M = 4.2752e+01  T_stag = 6.0477e+04  p_stag = 2.3313e+04  T_surf = 9.9627e+03
T = 3.2909e+02  p = 2.1240e+01  rho = 2.2496e-04  a = 3.3660e+02  tau = 2.7692e-02  frag_stage = 0

time = 1.9740e+00  lum = 1.0104e+09  alt = 6.4406e+06  mass = 2.0440e+03  dia = 1.0471e+00  area = 3.4447e+00
KE = 2.1174e+11  v = 1.4390e+04  acc = 1.3411e+01  E_rad_ttl = 6.3227e+08  E_dep = 3.4134e+10  Fdrag = 3.0187e+04  theta_deg = 38.000
q_h = 5.0426e+08  q = 2.3361e+04  M = 4.2757e+01  T_stag = 6.0477e+04  p_stag = 2.3382e+04  T_surf = 9.9701e+03
T = 3.2901e+02  p = 2.1298e+01  rho = 2.2563e-04  a = 3.3656e+02  tau = 2.7747e-02  frag_stage = 0

time = 1.9770e+00  lum = 1.0151e+09  alt = 6.4406e+06  mass = 2.0430e+03  dia = 1.0470e+00  area = 3.4435e+00
KE = 2.1163e+11  v = 1.4390e+04  acc = 1.3457e+01  E_rad_ttl = 6.3532e+08  E_dep = 3.4243e+10  Fdrag = 3.0267e+04  theta_deg = 38.000
q_h = 5.0576e+08  q = 2.3431e+04  M = 4.2762e+01  T_stag = 6.0476e+04  p_stag = 2.3452e+04  T_surf = 9.9775e+03
T = 3.2893e+02  p = 2.1356e+01  rho = 2.2630e-04  a = 3.3652e+02  tau = 2.7803e-02  frag_stage = 0

time = 1.9800e+00  lum = 1.0198e+09  alt = 6.4406e+06  mass = 2.0419e+03  dia = 1.0468e+00  area = 3.4424e+00
KE = 2.1152e+11  v = 1.4390e+04  acc = 1.3503e+01  E_rad_ttl = 6.3838e+08  E_dep = 3.4353e+10  Fdrag = 3.0347e+04  theta_deg = 38.000
q_h = 5.0726e+08  q = 2.3501e+04  M = 4.2767e+01  T_stag = 6.0476e+04  p_stag = 2.3522e+04  T_surf = 9.9849e+03
T = 3.2885e+02  p = 2.1415e+01  rho = 2.2698e-04  a = 3.3648e+02  tau = 2.7858e-02  frag_stage = 0

time = 1.9830e+00  lum = 1.0245e+09  alt = 6.4406e+06  mass = 2.0409e+03  dia = 1.0466e+00  area = 3.4412e+00
KE = 2.1141e+11  v = 1.4390e+04  acc = 1.3549e+01  E_rad_ttl = 6.4145e+08  E_dep = 3.4463e+10  Fdrag = 3.0427e+04  theta_deg = 38.000
q_h = 5.0877e+08  q = 2.3571e+04  M = 4.2772e+01  T_stag = 6.0475e+04  p_stag = 2.3592e+04  T_surf = 9.9923e+03
T = 3.2877e+02  p = 2.1474e+01  rho = 2.2765e-04  a = 3.3644e+02  tau = 2.7914e-02  frag_stage = 0

time = 1.9860e+00  lum = 1.0293e+09  alt = 6.4405e+06  mass = 2.0398e+03  dia = 1.0464e+00  area = 3.4400e+00
KE = 2.1130e+11  v = 1.4390e+04  acc = 1.3596e+01  E_rad_ttl = 6.4454e+08  E_dep = 3.4574e+10  Fdrag = 3.0507e+04  theta_deg = 38.000
